,Station,Dropout_rate,Kernel_size,Number_of_filters,NSE_val,PBIAS_val,RMSE_val,VE_val,MARE_val,MAE_val,CORR_val,KGE_val,flow_obs_zero,flow_pred_zero,flow_obs_non_zero,flow_pred_non_zero,flow_both_zero,flow_obs_zero_pred_non_zero,flow_both_non_zero,flow_obs_non_zero_pred_zero,prct_true,prct_false,obs_rc_val,pred_rc_val,Model
0,53018,0.1,15,32,0.949980114925327,-4.36919580520452,0.354420550278078,0.956308041947955,546.805476086549,93.6384198992408,0.976285471789983,0.945564767970095,0,0,1826,1826,0,0,1826,0,,,0.493462028187305,0.515022350423141,Hybrid
1,54029,0.1,20,32,0.925664061945706,9.72719626981794,0.436045254084414,0.902728037301821,453.239221222054,218.098331163723,0.96666170749199,0.863450112963959,0,0,1826,1826,0,0,1826,0,,,0.51657324274323,0.466325149544233,Hybrid
2,27071,0.1,20,32,0.848914497601484,12.7785931131837,0.692384392849712,0.872214068868163,477.134347556064,364.528536443234,0.932633063522033,0.785447596542625,0,0,1826,1826,0,0,1826,0,,,0.651227507864543,0.568009794393406,Hybrid
3,54008,0.1,20,32,0.93786414424911,-2.94155290063364,0.408509511473805,0.970584470993664,571.767998684955,62.8551023807396,0.968780556411,0.936810916367426,0,0,1826,1826,0,0,1826,0,,,0.484669228221866,0.498926029963105,Hybrid
4,43007,0.1,20,32,0.93377640802921,-6.69435471781484,0.40562076347286,0.933056452821852,555.150631360911,153.727153433485,0.969771416127045,0.920024226926319,0,0,1826,1826,0,0,1826,0,,,0.486188418469643,0.518735595798934,Hybrid
5,38001,0.1,20,32,0.881498282096383,3.36869944383142,0.173365993238909,0.966313005561686,672.674560430772,25.3369991268893,0.941838412654102,0.855904510475316,0,1,1826,1825,0,0,1825,1,,,0.231833355423562,0.224023586468793,Hybrid
6,39016,0.5,20,32,0.908148765318792,-9.75187367020279,0.189264970622792,0.902481263297972,306.470873693412,153.489615632157,0.966909005193193,0.880867758992599,0,0,1826,1826,0,0,1826,0,,,0.38862387223893,0.426521981311921,Hybrid
7,42004,0.1,15,2,0.88668254636732,-8.99275956868101,0.177001291374125,0.91007240431319,292.625039977639,160.308529175135,0.956331362904405,0.889638104476619,0,0,1826,1826,0,0,1826,0,,,0.410656653497506,0.447586018999328,Hybrid
8,72004,0.1,15,32,0.840829691734993,2.2012424124052,1.77343762857456,0.977987575875948,596.829722946748,135.322037675334,0.917195545952967,0.872338572373626,0,6,1826,1820,0,0,1820,6,,,0.767407168839988,0.750514676763644,Hybrid
9,78003,0.1,20,32,0.882780553585888,-1.01933585019852,1.2148328398591,0.989806641498015,389.654948587978,61.5533088493329,0.939731232698772,0.903064441716446,0,0,1826,1826,0,0,1826,0,,,0.779375474318401,0.787319927935783,Hybrid
10,62001,0.1,10,32,0.920902321652113,11.8633841131262,0.882457957400468,0.881366158868738,381.073307233834,673.065538642982,0.97409826488678,0.810933807352986,0,0,1826,1826,0,0,1826,0,,,0.818834963506916,0.721693426533513,Hybrid
11,54012,0.1,20,32,0.925753128497154,1.81252646661228,0.17899240731008,0.981874735333877,396.727544857373,23.0069421986496,0.964537615060043,0.89202607594892,0,0,1826,1826,0,0,1826,0,,,0.36858947368421,0.361908691920537,Hybrid
12,50001,0.1,15,32,0.918247704302557,-0.215308495698522,0.758382405714084,0.997846915043015,471.585598645386,7.47652292058246,0.958273671518139,0.936424068250074,0,0,1826,1826,0,0,1826,0,,,0.580581573042725,0.581831614493946,Hybrid
13,33034,0.2,20,32,0.8149556404507,-18.2645070187675,0.144284522726177,0.817354929812325,609.862679006806,133.453273434028,0.93918827272095,0.791790487254174,0,0,1826,1826,0,0,1826,0,,,0.237006594418909,0.280294680491493,Hybrid
14,68001,0.1,20,32,0.899386200582412,10.5743092615851,0.274463498218144,0.894256907384149,381.937578715945,151.115338795461,0.95867714039039,0.816683639397625,0,0,1826,1826,0,0,1826,0,,,0.408087038464834,0.364934652961118,Hybrid
15,83006,0.1,10,32,0.759439612277858,10.1687634824783,1.84892187873658,0.898312365175217,843.784623721638,506.470518390057,0.875853477913935,0.764945762021324,0,3,1826,1823,0,0,1823,3,,,0.724556194510676,0.650877788793239,Hybrid
16,36006,0.1,15,32,0.844001804633582,-9.50201656278118,0.23754434276925,0.904979834372188,754.791504353094,78.4030390628201,0.922987548260353,0.875352290308916,0,0,1826,1826,0,0,1826,0,,,0.269675260157925,0.295299848043854,Hybrid
17,39021,0.1,15,32,0.913430709798407,-2.42421214877705,0.233605690898826,0.97575787851223,519.971736413396,30.154290076208,0.956706272520582,0.904989900394896,0,0,1826,1826,0,0,1826,0,,,0.350085981981779,0.358572808888147,Hybrid
18,33022,0.1,20,32,0.854981610539413,14.743344519058,0.188906392665715,0.85256655480942,340.246918582964,147.678184709596,0.952764937187549,0.739828856770282,0,0,1826,1826,0,0,1826,0,,,0.331003625092114,0.282202620274213,Hybrid
19,39105,0.1,20,32,0.908751891124006,1.89452274967028,0.274512108164476,0.981054772503297,678.989800372522,22.655650301932,0.957621376890818,0.85971611393979,0,0,1826,1826,0,0,1826,0,,,0.370111883133966,0.36310002930876,Hybrid
20,43009,0.1,5,32,0.914605013634185,2.33594306570854,0.636116515641828,0.976640569342915,722.741295418296,50.7542029601822,0.959651540180884,0.87232938209482,0,9,1826,1817,0,0,1817,9,,,0.477885624171082,0.46672248807124,Hybrid
21,33035,0.5,20,4,0.64480374116646,-7.41467625853941,0.149926756672068,0.925853237414606,inf,47.7987105006743,0.81541159650577,0.782369550341578,22,0,1805,1827,0,22,1805,0,0,100,0.201446200286865,0.216382783873265,Hybrid
22,31002,0.1,15,32,0.782527222706888,-30.1984916365401,0.225751270510473,0.698015083634599,inf,149.86001474633,0.912246055021544,0.680417650137084,6,122,1820,1704,0,6,1698,122,0,100,0.155375766703091,0.202296904616133,Hybrid
