,Station,Dropout_rate,Kernel_size,Number_of_filters,NSE_val,PBIAS_val,RMSE_val,VE_val,MARE_val,MAE_val,CORR_val,KGE_val,flow_obs_zero,flow_pred_zero,flow_obs_non_zero,flow_pred_non_zero,flow_both_zero,flow_obs_zero_pred_non_zero,flow_both_non_zero,flow_obs_non_zero_pred_zero,prct_true,prct_false,obs_rc_val,pred_rc_val,Model
10,405227,0.1,15,32,0.775618286951892,3.62947364314632,0.883743809494675,0.963705263568537,632.713388025044,92.5340519189541,0.884893680064155,0.769102629945865,0,9,1826,1817,0,0,1817,9,,,0.390902686483132,0.376714976506876,Hybrid
11,405209,0.5,20,32,0.804951007202614,-29.7210700095883,0.382830218958703,0.702789299904117,2135.4916478133,395.594609628354,0.931446363081364,0.690435196303834,0,0,1827,1827,0,0,1827,0,,,0.266434322952922,0.345621454607332,Hybrid
12,225219,0.5,20,8,0.659109310766279,15.4872488167939,0.713667956689765,0.84512751183206,1624.65004722738,253.77250159809,0.822248174632158,0.662472204583933,0,234,1827,1593,0,0,1593,234,,,0.33500806057103,0.283124528674079,Hybrid
13,314207,0.1,15,32,0.858424566985931,-1.33490925361453,1.19891687748935,0.986650907463855,468.920769200981,66.6842246806524,0.927141121922665,0.915487170339419,0,0,1826,1826,0,0,1826,0,,,0.563585882112705,0.571109242205092,Hybrid
14,224214A,0.3,5,2,0.307651459423138,-4.74395950963888,0.230369298905381,0.952560404903611,2002.47363738586,13.2998301441198,0.57190715781604,0.480075648725825,0,20,1827,1807,0,0,1807,20,,,0.071170468188619,0.074546766382308,Hybrid
15,403222,0.4,15,16,0.893365991591115,0.574961875900449,0.304846740963799,0.994250381240996,,6.29892811158638,0.946006334688078,0.892012720601404,8,90,1819,1737,3,5,1732,87,37.5,62.5,0.215845906934929,0.214604875259362,Hybrid
16,401210,0.1,15,32,0.715543917723173,1.49991220934402,0.796898678098263,0.98500087790656,825.505666871556,36.0735306493463,0.847090462452836,0.751078628209939,0,0,1826,1826,0,0,1826,0,,,0.379269187056167,0.373580482213232,Hybrid
17,401217,0.1,15,32,0.750770789708168,-4.62833518255911,0.521894142813812,0.953716648174409,894.427142290562,73.2738277459368,0.868359548530546,0.83440433544417,0,0,1826,1826,0,0,1826,0,,,0.269859582894528,0.282349588913142,Hybrid
18,405215,0.4,15,8,0.763445391259059,-16.6225434696207,0.479266306362634,0.833774565303793,2574.62165326144,232.417896176502,0.892131539117391,0.801046364849675,0,2,1827,1825,0,0,1825,2,,,0.280345590438035,0.326946158073762,Hybrid
19,405218,0.1,10,32,0.750416004759451,8.49394656324746,1.18480875252459,0.915060534367525,810.153592012965,256.423891853126,0.868337018736247,0.789220830613178,0,44,1826,1782,0,0,1782,44,,,0.472341764720532,0.43222130762927,Hybrid
20,401208,0.3,20,32,0.320941391998859,-102.039710871122,0.322876697123668,-0.020397108711219,4113.04088734063,426.365781656527,0.867971014250833,-0.039307094545034,0,0,1827,1827,0,0,1827,0,,,0.097196212686062,0.196374947088601,Hybrid
21,405264,0.5,20,16,0.815858834594573,-13.4788891431002,0.444492815903354,0.865211108568998,1328.86091091646,201.796787580912,0.911485505514665,0.780907300499391,0,0,1827,1827,0,0,1827,0,,,0.270204825613715,0.306625434517494,Hybrid
22,405263,0.1,20,32,0.877220971133481,-0.982923827409295,0.461576242846527,0.990170761725907,1424.77629451902,14.6250918209353,0.936621079324173,0.909075365800943,0,24,1827,1803,0,0,1803,24,,,0.263176738294372,0.265763565163266,Hybrid
23,407214,0.5,10,2,0.788234142045498,-28.8865786134552,0.60422927575479,0.711134213865448,28204.9427362033,92.3098864485116,0.891509061829052,0.689189707383608,0,28,1826,1798,0,0,1798,28,,,0.084314933909752,0.108670633576475,Hybrid
24,408200,0.1,10,32,0.666708332942081,23.2847562200945,0.073441994920651,0.767152437799055,,9.4361525389271,0.875057821372465,0.489333571315351,3,858,1823,968,2,1,967,856,66.6666666666667,33.3333333333333,0.015036886011536,0.011535583760657,Hybrid
25,410734,0.2,5,4,0.733163042325735,19.0969067503492,0.609537371239919,0.809030932496508,2086.79119415904,110.676167619003,0.859509855880459,0.693119484367916,0,100,1826,1726,0,0,1726,100,,,0.148406821243665,0.120065708979605,Hybrid
26,G0050115,0.4,10,4,0.419536067290334,-597.023731370089,0.047794849795608,-4.97023731370089,,36.9022406001847,0.794923724396858,-4.97505459399025,1800,399,26,1427,393,1407,20,6,21.8333333333333,78.1666666666667,0.006550462744005,0.045658279840269,Hybrid
27,412028,0.1,10,32,0.798994807161839,-23.4504440823865,0.502094266749241,0.765495559176135,,105.970899905453,0.896982197973831,0.699660400309423,33,469,1793,1357,10,23,1334,459,30.3030303030303,69.6969696969697,0.112740448393123,0.139178584201784,Hybrid
28,804001,0.1,5,32,0.710786223701515,18.0437891955226,1.78019510622212,0.819562108044774,30480.2263186985,281.996246301022,0.858441468726027,0.62527709233178,0,234,1826,1592,0,0,1592,234,,,0.283066095772312,0.23199024616716,Hybrid
29,412066,0.1,10,32,0.806005627679286,-29.8662304888595,0.482751638042333,0.701337695111405,10406.1709652439,135.070801879943,0.900325905568225,0.671257512264106,0,493,1826,1333,0,0,1333,493,,,0.113349197818455,0.147202330496188,Hybrid
30,A2390519,0.1,20,32,0.763376044800669,-41.5759500052648,0.055872039104115,0.584240499947352,,15.0150069285555,0.883849606946222,0.511436820731068,1401,213,425,1613,185,1216,397,28,13.2048536759458,86.7951463240543,0.012138698926331,0.017185478323233,Hybrid
31,224206,0.1,15,32,0.545921033766328,16.4517269228686,0.859306870188808,0.835482730771314,994.147659532855,266.027601710871,0.749706200665471,0.571917306801185,0,81,1826,1745,0,0,1745,81,,,0.292461729801051,0.244346724660284,Hybrid
32,416008,0.1,20,32,0.614628176699114,-1.35571938481115,0.657134891483764,0.986442806151888,,4.08399480852817,0.78727143420667,0.644434053748111,397,1034,1429,792,279,118,674,755,70.2770780856423,29.7229219143577,0.07915249165473,0.080225577327655,Hybrid
33,206018,0.4,10,4,0.825505524155302,-12.1244778726625,0.247204771629845,0.878755221273375,,17.2292804404531,0.909176497079834,0.83638985963718,178,488,1649,1339,64,114,1225,424,35.9550561797753,64.0449438202247,0.03585249140204,0.040199418788878,Hybrid
