,Station,INSC,COEFF,SQ,SMSC,SUB,CRAK,K
0,53018,2.9572907090187073,267.4928903579712,1.9813538789749146,124.87612664699554,0.0666002556681633,0.8140296339988708,0.21263494491577148
1,54029,2.655630111694336,269.211483001709,1.9314249157905579,138.4999006986618,0.036413732916116714,0.7706287503242493,0.2078536033630371
2,27071,0.4999994859099388,287.48109340667725,1.60777348279953,111.10629886388779,0.044634535908699036,0.9033128619194031,0.2918547213077545
3,54008,2.654484808444977,272.64814376831055,1.878336489200592,130.99583983421326,0.0639955997467041,0.7389340400695801,0.20899804830551147
4,43007,2.831593155860901,279.9870252609253,1.730480432510376,221.09811007976532,0.022864874452352524,0.8662700057029724,0.13018290102481841
5,38001,3.35991233587265,264.73388671875,1.9991081357002258,404.9191176891327,0.0794902890920639,0.6209545731544495,0.17015093564987183
6,39016,0.4999852180480957,257.7948570251465,2.105197012424469,352.94079780578613,0.022074446082115173,0.8330411314964294,0.031617625057697295
7,42004,0.4999994486570358,265.43407440185547,1.985356628894806,391.0243809223175,0.019714396446943283,0.8137819170951843,0.017532940953969955
8,72004,1.9720251858234406,286.7061376571655,1.6817176938056946,49.9996691942215,0.3070402443408966,0.8209841847419739,0.3000001788139343
9,78003,1.599239856004715,289.4881248474121,1.616644263267517,49.999214708805084,0.16904626786708832,0.8113870024681091,0.30000078678131104
10,62001,1.138194352388382,294.51308250427246,1.5058366656303406,90.01865983009338,0.07632029056549072,0.7339397072792053,0.24391000270843505
11,54012,3.1015661358833313,259.0369939804077,2.1100478768348694,269.94964480400085,0.04781297966837883,0.88450026512146,0.11633133888244629
12,50001,2.5324252247810364,300.158953666687,1.380405217409134,105.27710616588593,0.15607692301273346,0.7184582948684692,0.30000193119049073
13,33034,3.673766553401947,230.01794815063477,2.5346526503562927,263.78384232521057,0.021184464916586876,0.9931656122207642,0.04628496766090393
14,68001,3.059892952442169,261.22307777404785,2.0560010075569153,184.06637012958527,0.08439727872610092,0.8449164032936096,0.2270750641822815
15,83006,2.679983079433441,274.4406461715698,1.8582342267036438,49.97469484806061,0.2904646694660187,0.7549537420272827,0.30002274513244626
16,36006,3.625645637512207,241.36695861816406,2.3706661462783813,201.85761153697968,0.006788990460336208,0.9390509128570557,0.20050742626190185
17,39021,3.8456055521965027,259.60168838500977,2.1170371770858765,263.8368308544159,0.015302523970603943,0.9624438881874084,0.0815145581960678
18,33022,3.7290215492248535,255.4727554321289,2.157743811607361,362.71145939826965,0.060542307794094086,0.848049521446228,0.11326681673526763
19,39105,3.691665530204773,256.9375276565552,2.118723213672638,198.155015707016,0.0054464032873511314,0.9761165976524353,0.14664073884487153
20,43009,3.194686770439148,273.58036041259766,1.8436912894248962,150.12608468532562,0.10303320735692978,0.9600610136985779,0.30000547170639036
21,33035,3.983868658542633,199.9956488609314,2.999934732913971,391.08243584632874,0.01617998443543911,0.8382430672645569,0.05265093594789505
22,31002,4.374819397926331,255.56564331054688,2.155830681324005,293.37403178215027,0.040335968136787415,0.634931206703186,0.13581828474998472
23,33020,3.721652626991272,233.69460105895996,2.493551552295685,127.09759175777435,0.06678373366594315,0.8969142436981201,0.30000014305114747
24,40012,2.750740945339203,276.4012336730957,1.817793846130371,460.19914746284485,0.027479253709316254,0.5798922181129456,-0.04087904691696167
25,39035,2.662571370601654,266.09160900115967,1.9803439378738403,361.4061176776886,0.013007402420043945,0.7827848792076111,0.03276050314307213
26,39004,2.3780913650989532,277.3728609085083,1.808796465396881,500.0806450843811,-0.01764453575015068,0.5173093676567078,-0.042295517027378084
27,33053,4.560013711452484,249.2906093597412,2.242497503757477,435.3572726249695,0.0351082943379879,0.479707270860672,0.07366104573011398
28,39114,3.8145217299461365,265.7806396484375,1.9150541424751282,448.5403299331665,-0.01602931320667267,0.10967285186052322,0.0029999666847288606
29,41023,1.357453614473343,291.62206649780273,1.5235978960990906,422.920823097229,-0.024535905569791794,0.5549721121788025,0.019695116579532622
30,39120,1.686299741268158,286.43579483032227,1.6633057594299316,487.3022437095642,0.025350911542773247,0.7287225127220154,-0.045114724338054656
31,39125,4.147196114063263,269.3736791610718,1.837771475315094,500.04076957702637,-0.021377908065915108,0.14961488544940948,-0.03805696964263916
32,39099,1.0053147375583649,273.24860095977783,1.7767905592918396,86.40052378177643,-0.029255276545882225,0.7315555214881897,0.05296334624290466
33,29009,3.6639949679374695,213.29009532928467,2.8671051263809204,181.96015059947968,0.0607125498354435,0.7482184171676636,0.10976418256759643
34,36009,4.006728231906891,267.52190589904785,2.9987760186195374,139.0058994293213,0.22254550457000732,0.8265184164047241,0.30000164508819577
35,39017,3.8239383697509766,233.3906650543213,2.6268416047096252,175.22570490837097,0.2086194008588791,0.6873214244842529,0.30000350475311277
36,30014,3.7429213523864746,251.87537670135498,2.218875825405121,149.6446281671524,0.2284681648015976,0.7612361907958984,0.3000058650970459
37,26006,0.4999948665499687,302.45087146759033,1.3668087422847748,49.999501556158066,-0.09906386584043503,0.9779847264289856,0.03353738263249397
38,31023,3.787316679954529,179.15043830871582,2.262617826461792,176.28812789916992,0.33939117193222046,0.6681555509567261,0.30000003576278683
39,75004,0.852726474404335,315.659236907959,1.176186740398407,159.0120792388916,0.13042786717414856,0.7846176028251648,0.27304476499557495
40,27065,1.5442690253257751,286.3051176071167,1.6166802048683167,184.39503014087677,0.20328843593597412,0.7164721488952637,0.21048585176467896
41,69027,2.6078182458877563,286.18197441101074,1.6273786425590515,158.0810695886612,0.26875078678131104,0.7184603810310364,0.30000053644180297
42,40010,4.888943135738373,274.7645378112793,1.8519993424415588,275.87890625,0.08057382702827454,0.8998839259147644,0.30000014305114747
43,52005,2.696146070957184,276.67551040649414,1.8150361776351929,223.2411950826645,0.1602485179901123,0.764931321144104,0.15496782660484312
44,40009,1.286098062992096,261.04679107666016,2.062403619289398,394.9202299118042,0.22709167003631592,0.6565468907356262,0.196099054813385
45,41005,2.806973159313202,276.44104957580566,1.8040566444396973,267.5260305404663,0.15211351215839386,0.82181316614151,0.30000125169754027
46,40004,2.770998477935791,290.30847549438477,1.5684115290641785,268.7641382217407,0.11395527422428131,0.817703127861023,0.30000053644180297
47,47011,1.2212802469730377,292.4712657928467,1.5502622723579407,228.22245955467224,0.20437544584274292,0.743582010269165,0.14037326574325562
48,66011,2.8764986991882324,264.88988399505615,2.050607442855835,77.84129679203033,0.3647941052913666,0.7354810833930969,0.30000361204147336
49,65006,1.7034675180912018,316.35448932647705,1.1631091833114624,49.999020993709564,0.16372908651828766,0.7770221829414368,0.30000053644180297
50,65004,0.6125599145889282,315.5442237854004,1.1516282558441162,86.39443665742874,0.1770215481519699,0.8308426141738892,0.3000001072883606
51,65007,2.8141188621520996,299.42822456359863,1.4166650176048279,67.40494072437286,0.3095081150531769,0.7564852833747864,0.30000003576278683
52,54080,1.4383967220783234,301.65395736694336,1.3954706490039825,128.3513456583023,0.16292519867420197,0.729308009147644,0.17864508032798768
53,60010,1.350981444120407,301.33793354034424,1.3972803354263306,91.23005717992783,0.11936593800783157,0.7680928111076355,0.3000003218650818
54,50011,1.6547437012195587,269.478178024292,1.9268935918807983,154.4521003961563,0.300965279340744,0.6653730273246765,0.2148783266544342
55,75003,0.5844230949878693,327.2819519042969,0.9760389626026154,180.04290759563446,0.012500457465648651,0.8229125738143921,0.16569287180900574
56,74001,3.016020953655243,285.39812564849854,1.6944283246994019,49.99905824661255,0.42829111218452454,0.7889559268951416,0.3000003218650818
57,71008,2.6078271865844727,258.3789587020874,2.181088864803314,71.50840014219284,0.3209361732006073,0.7747603058815002,0.30000092983245846
58,28048,3.355191648006439,270.1378107070923,1.9464962482452393,209.30856466293335,0.21525828540325165,0.8366034030914307,0.29858770966529846
59,54028,2.0926526188850403,305.20193576812744,1.2986394166946411,126.8322616815567,0.14834514260292053,0.7852864265441895,0.3000005006790161
60,58006,2.217070907354355,284.3470335006714,1.7402554750442505,60.88211387395859,0.3638196289539337,0.784299910068512,0.3000004649162292
61,40007,2.9727858304977417,285.3721618652344,1.6682313680648804,257.5300931930542,0.17816297709941864,0.7844344973564148,0.3000001788139343
62,45009,1.4564654231071472,294.2547798156738,1.5553523898124695,123.0684295296669,0.10423117130994797,0.7746148109436035,0.18990177512168885
63,52006,3.088630735874176,277.9242515563965,1.777812123298645,279.89092469215393,0.23392988741397858,0.8733778595924377,0.30000168085098267
