,Station,INSC,COEFF,SQ,SMSC,SUB,CRAK,K,Krd
0,61830000,2.15091273188591,286.3270044326782,1.6380205750465393,385.83487272262573,0.07046027481555939,0.643464982509613,0.003969171456992626,0.061111909151077275
1,40330000,3.0325525999069214,301.73516273498535,1.3878641724586487,500.00184774398804,0.0593230202794075,0.6375908851623535,0.1007110834121704,0.07197161912918092
2,86560000,1.678105890750885,310.5388402938843,1.2082157135009766,152.51809358596802,0.13886643946170807,0.7287865877151489,0.30000007152557373,0.0844814956188202
3,62477100,3.2235535979270935,274.7867822647095,1.8038138151168823,500.0426769256592,0.02443067729473114,0.5626646280288696,0.09713411629199982,0.009999880939722062
4,62600000,2.590799331665039,299.9870777130127,1.3489309251308441,473.006010055542,0.026067690923810005,0.4248695969581604,0.0028496481478214263,0.009999025613069534
5,83050000,1.489894837141037,306.4887285232544,1.2811618745326996,153.04535627365112,0.05237346142530441,0.8611325025558472,0.18023629188537596,0.10000002384185791
6,59100000,3.033630847930908,311.9936466217041,1.0409300029277802,500.008225440979,0.06154676899313927,0.5322798490524292,0.135386860370636,0.01119389608502388
7,60477400,3.671312630176544,282.1361541748047,1.703765094280243,500.0002384185791,0.08573827147483826,0.511340856552124,0.1379746377468109,0.009999997913837433
