,Station,INSC,COEFF,SQ,SMSC,SUB,CRAK,K,Krd,L,LS
0,1159815,1.809455007314682,248.62496852874756,2.2692198157310486,301.3826310634613,0.4954301714897156,0.5207478404045105,0.15584405064582824,0.02404390424489975,0.055765521526336674,7.323397397994995
1,1160537,4.660095274448395,308.3623170852661,3.013771891593933,311.5657567977905,0.2324695885181427,0.18612034618854523,0.297938472032547,0.10000027418136598,0.059625244140625006,1.1711540073156357
