,Station,INSC,COEFF,SQ,SMSC,SUB,CRAK,K,L
0,1159673,1.265217661857605,200.0,3.0,354.0826737880707,0.22431661188602448,0.7389817833900452,0.1487943559885025,0.026522102952003482
1,1160530,4.002298712730408,195.94731330871582,3.0490565299987793,437.7024173736572,0.05250963568687439,0.10076741874217987,0.07656897604465485,0.08282485604286194
2,1159305,3.628719449043274,200.0,3.0,415.0940179824829,0.025560099631547928,0.6300452351570129,0.002904549054801464,0.07531673312187195
3,1160523,3.5651904344558716,200.0,3.0,416.4498746395111,0.0054843854159116745,0.4781228005886078,0.09402118027210235,0.07345946431159973
