,Station,INSC,COEFF,SQ,SMSC,SUB,CRAK,K,L
0,Salebhata,3.4187299013137817,303.9625644683838,1.0080066919326782,500.0044107437134,0.14139392971992493,0.647307813167572,0.300001859664917,0.10000013113021851
1,Tilga,0.7845692336559296,280.3184747695923,1.7411824464797974,369.86854672431946,0.38799968361854553,0.7473932504653931,0.21794094443321227,0.012391036748886109
2,KMVadi,2.033766657114029,285.28687953948975,1.5175920724868774,181.8026751279831,0.10327167063951492,0.9390223622322083,0.30000003576278683,0.10000003576278688
