Station,NSE_HIRNN_UI,NSE_Hybrid_UI,PBIAS_HIRNN_UI,PBIAS_Hybrid_UI,RMSE_HIRNN_UI,RMSE_Hybrid_UI,KGE_HIRNN_UI,KGE_Hybrid_UI,NSE_HIRNN,PBIAS_HIRNN,RMSE_HIRNN,KGE_HIRNN,NSE_Hybrid,PBIAS_Hybrid,RMSE_Hybrid,KGE_Hybrid
412028,0.582613874751946,0.797888624245252,-23.7810046422527,-17.8302604682128,0.723520145113996,0.503473947666492,0.576423488272877,0.7244952550947,0.553501848260385,-49.3396107784056,0.748327071296145,0.375022877682696,0.798994807161839,-23.4504440823865,0.502094266749241,0.699660400309423
804001,0.65518731914116,0.708427494034335,19.0907577808584,17.8721120253674,1.94379172662502,1.7874396994697,0.563159679731993,0.621819246772152,0.653964320806842,17.0755659968998,1.94723584275792,0.568133173743005,0.710786223701515,18.0437891955226,1.78019510622212,0.62527709233178
412066,0.560851522711563,0.815065326373492,-29.376172963818,-26.7218594423548,0.726331502726304,0.471344412277263,0.551347340331896,0.69315617885101,0.530605836236791,-55.3361365782572,0.750927541507018,0.333690029471756,0.806005627679286,-29.8662304888595,0.482751638042333,0.671257512264106
A2390519,0.064607132476382,0.444303770744143,37.6390888355344,-46.6885661295258,0.111086732843246,0.085621708965336,0.135897199393186,0.37827409365439,0.385568739539697,-28.4752186108919,0.090033020110199,0.246245808494146,0.763376044800669,-41.5759500052648,0.055872039104115,0.511436820731068
224206,0.43764052892207,0.547863572111546,19.5096376639415,16.1611455554061,0.956289964822799,0.857466853653473,0.474107194512514,0.570235401229605,0.44500236604288,14.9241877862416,0.950009957395924,0.483209997756982,0.545921033766328,16.4517269228686,0.859306870188808,0.571917306801185
416008,0.436324849890477,0.637410346929758,-2.41991631335142,0.395078532120288,0.794747175204232,0.637414959608123,0.405955271936633,0.6369083981062,0.394219594361521,-46.4535955219136,0.823895553907305,0.256427081574979,0.614628176699114,-1.35571938481115,0.657134891483764,0.644434053748111
206018,0.329704390013695,0.710576755838096,-40.5017161329954,-29.2380482541301,0.48450604017248,0.318370420997221,0.477386377113422,0.65931923254105,0.448919823742025,-57.2324797527362,0.43931233992951,0.3144413691527,0.825505524155302,-12.1244778726625,0.247204771629845,0.83638985963718
221210,0.486125361918839,0.715432221698913,-15.9262593687406,-8.32491254748523,1.56912863891275,1.16767724938429,0.664188762467629,0.753592561003235,0.419307833344373,-28.2577417101692,1.66802648008849,0.566979192051846,0.700186671386785,-5.69844229483213,1.1985479821713,0.752230527418207
418014,0.513885951038826,0.800891482873599,-18.2180752610971,-2.79513067487535,0.665310423624222,0.425794610835812,0.687639598236913,0.88737778938213,0.526633525786372,-19.3734616691383,0.656529113558227,0.668186428429746,0.84283400203049,-4.44529299312251,0.378298429824251,0.897037063893128
405226,0.570141748008785,0.670354207595618,-9.703085621787,-18.3551584586638,0.360950947335932,0.316088954661111,0.53121054940382,0.661908466966298,0.502602668471467,-14.9624219322711,0.388273076894504,0.408867018257927,0.671715336167836,-23.916731942902,0.315435703874199,0.665786816622695
