,Station,INSC,COEFF,SQ,SMSC,SUB,CRAK,K,Krd,L,LS
0,36020000,3.299657702445984,200.0,3.0,342.28160977363586,0.6339901089668274,0.32915356755256653,0.10522641241550446,0.018926410377025606,0.06721835136413574,8.21815311908722
1,38830000,3.6404645442962646,239.08452987670898,2.280625641345978,188.71814012527466,0.43179023265838623,0.26601648330688477,0.2763791799545288,0.06728948950767517,0.0009998146444559098,6.964093446731567
2,36250000,3.88030081987381,278.7987947463989,1.778795599937439,410.5265140533447,0.2802617847919464,0.4047469198703766,0.23464361429214475,0.04626206457614899,0.03819418847560883,8.31916332244873
3,36125000,3.0341416597366333,282.894229888916,1.7331814169883728,390.4116153717041,0.2274150252342224,0.42147788405418396,0.18651575446128846,0.10000032186508179,0.09369784593582153,7.983071804046631
4,35258000,3.0743786692619324,243.34638118743896,2.26064532995224,130.20244240760803,0.3319980502128601,0.8841399550437927,0.3000016093254089,0.10000168085098267,0.00792975202202797,2.3428714275360107
5,35830000,1.7568308115005493,277.3576498031616,1.8124893307685852,303.09921503067017,0.4837782382965088,0.2865087687969208,0.21183639764785767,0.0404272198677063,0.03908365666866303,6.530473828315735
6,36210000,4.177073240280151,292.21107959747314,1.2704983055591583,445.1899826526642,0.31274083256721497,0.41191741824150085,0.2477523922920227,0.009999900311231614,0.004191767796874047,8.503502607345581
