Date,Pptn,PET,cum_effective_storage_mm,cum_res_cat_area_km2,streamflow_mm
1994-02-19,10.85,0.46,39.5409754272172,16.589986,4.24
1994-02-20,4.5,0.29,39.5409754272172,16.589986,4.91
1994-02-21,2.52,0.71,39.5409754272172,16.589986,3.83
1994-02-22,25.49,0.32,39.5409754272172,16.589986,7.46
1994-02-23,12.28,0.39,39.5409754272172,16.589986,9.03
1994-02-24,2.23,0.45,39.5409754272172,16.589986,8.18
1994-02-25,23.75,0.62,39.5409754272172,16.589986,14.23
1994-02-26,0.77,0.01,39.5409754272172,16.589986,9.77
1994-02-27,2.02,1.02,39.5409754272172,16.589986,6.5
1994-02-28,1.22,0.35,39.5409754272172,16.589986,5.46
1994-03-01,4.21,1.4,39.5409754272172,16.589986,4.95
1994-03-02,1.7,0.95,39.5409754272172,16.589986,4.47
1994-03-03,1.16,0.25,39.5409754272172,16.589986,4.26
1994-03-04,6.05,0.29,39.5409754272172,16.589986,3.01
1994-03-05,0.51,0.74,39.5409754272172,16.589986,2.47
1994-03-06,2.77,0.75,39.5409754272172,16.589986,2.11
1994-03-07,9.09,0.24,39.5409754272172,16.589986,3.14
1994-03-08,2.57,0.46,39.5409754272172,16.589986,2.54
1994-03-09,3.22,0.29,39.5409754272172,16.589986,2.77
1994-03-10,0.01,1.12,39.5409754272172,16.589986,3.42
1994-03-11,3.17,1.3,39.5409754272172,16.589986,2.13
1994-03-12,9.77,1.19,39.5409754272172,16.589986,3.3
1994-03-13,0.06,0.77,39.5409754272172,16.589986,3.7
1994-03-14,6.72,0.77,39.5409754272172,16.589986,3.61
1994-03-15,3.61,0.7,39.5409754272172,16.589986,4.13
1994-03-16,1.15,1.52,39.5409754272172,16.589986,2.44
1994-03-17,4.28,1.47,39.5409754272172,16.589986,1.99
1994-03-18,33.19,0.36,39.5409754272172,16.589986,8.14
1994-03-19,0.05,1.32,39.5409754272172,16.589986,8.41
1994-03-20,9.03,1.12,39.5409754272172,16.589986,4.73
1994-03-21,2.44,1.17,39.5409754272172,16.589986,4.0
1994-03-22,9.7,0.2,39.5409754272172,16.589986,5.68
1994-03-23,10.55,0.22,39.5409754272172,16.589986,5.83
1994-03-24,10.53,1.34,39.5409754272172,16.589986,7.13
1994-03-25,1.83,0.55,39.5409754272172,16.589986,7.25
1994-03-26,0.03,1.64,39.5409754272172,16.589986,4.97
1994-03-27,12.48,0.71,39.5409754272172,16.589986,5.67
1994-03-28,2.09,0.15,39.5409754272172,16.589986,5.21
1994-03-29,0.92,1.41,39.5409754272172,16.589986,4.31
1994-03-30,23.6,1.29,39.5409754272172,16.589986,8.42
1994-03-31,26.6,1.36,39.5409754272172,16.589986,15.09
1994-04-01,5.96,1.45,39.5409754272172,16.589986,8.65
1994-04-02,1.43,1.73,39.5409754272172,16.589986,5.82
1994-04-03,34.61,0.8,39.5409754272172,16.589986,21.77
1994-04-04,7.47,1.73,39.5409754272172,16.589986,10.71
1994-04-05,4.8,1.57,39.5409754272172,16.589986,8.08
1994-04-06,3.26,1.49,39.5409754272172,16.589986,6.63
1994-04-07,0.73,1.91,39.5409754272172,16.589986,4.74
1994-04-08,27.77,0.43,39.5409754272172,16.589986,12.39
1994-04-09,4.08,1.37,39.5409754272172,16.589986,7.34
1994-04-10,0.0,2.4,39.5409754272172,16.589986,5.22
1994-04-11,0.48,1.82,39.5409754272172,16.589986,4.2
1994-04-12,1.12,0.72,39.5409754272172,16.589986,3.8
1994-04-13,0.0,2.33,39.5409754272172,16.589986,3.17
1994-04-14,0.0,1.93,39.5409754272172,16.589986,2.76
1994-04-15,0.0,2.35,39.5409754272172,16.589986,2.42
1994-04-16,0.17,1.65,39.5409754272172,16.589986,2.22
1994-04-17,0.0,1.76,39.5409754272172,16.589986,2.03
1994-04-18,0.0,2.34,39.5409754272172,16.589986,1.8
1994-04-19,0.0,1.46,39.5409754272172,16.589986,1.69
1994-04-20,0.65,1.19,39.5409754272172,16.589986,1.59
1994-04-21,0.78,1.19,39.5409754272172,16.589986,1.78
1994-04-22,1.85,2.11,39.5409754272172,16.589986,1.37
1994-04-23,4.79,1.79,39.5409754272172,16.589986,1.4
1994-04-24,1.83,1.79,39.5409754272172,16.589986,1.35
1994-04-25,9.67,0.89,39.5409754272172,16.589986,1.74
1994-04-26,2.84,2.06,39.5409754272172,16.589986,1.48
1994-04-27,0.54,1.09,39.5409754272172,16.589986,1.43
1994-04-28,0.0,2.17,39.5409754272172,16.589986,1.22
1994-04-29,0.03,2.25,39.5409754272172,16.589986,1.09
1994-04-30,0.0,2.26,39.5409754272172,16.589986,0.99
1994-05-01,0.0,2.59,39.5409754272172,16.589986,0.94
1994-05-02,0.0,3.48,39.5409754272172,16.589986,0.9
1994-05-03,3.59,1.9,39.5409754272172,16.589986,0.98
1994-05-04,1.14,2.49,39.5409754272172,16.589986,0.94
1994-05-05,7.49,0.66,39.5409754272172,16.589986,1.13
1994-05-06,4.32,1.59,39.5409754272172,16.589986,1.08
1994-05-07,4.98,2.21,39.5409754272172,16.589986,1.17
1994-05-08,0.85,2.1,39.5409754272172,16.589986,0.98
1994-05-09,0.0,2.83,39.5409754272172,16.589986,0.87
1994-05-10,0.0,1.01,39.5409754272172,16.589986,0.86
1994-05-11,11.14,2.31,39.5409754272172,16.589986,0.96
1994-05-12,0.0,2.64,39.5409754272172,16.589986,1.03
1994-05-13,0.02,3.02,39.5409754272172,16.589986,0.83
1994-05-14,16.37,1.79,39.5409754272172,16.589986,1.94
1994-05-15,5.06,1.99,39.5409754272172,16.589986,1.3
1994-05-16,13.55,1.45,39.5409754272172,16.589986,1.53
1994-05-17,7.8,1.92,39.5409754272172,16.589986,6.02
1994-05-18,0.0,2.58,39.5409754272172,16.589986,2.04
1994-05-19,1.63,1.91,39.5409754272172,16.589986,1.54
1994-05-20,16.22,1.36,39.5409754272172,16.589986,2.24
1994-05-21,9.68,0.62,39.5409754272172,16.589986,8.03
1994-05-22,1.37,1.85,39.5409754272172,16.589986,3.2
1994-05-23,1.03,1.75,39.5409754272172,16.589986,2.41
1994-05-24,5.91,1.35,39.5409754272172,16.589986,3.57
1994-05-25,11.0,1.26,39.5409754272172,16.589986,3.52
1994-05-26,1.84,1.4,39.5409754272172,16.589986,3.5
1994-05-27,0.04,1.78,39.5409754272172,16.589986,2.16
1994-05-28,0.0,2.41,39.5409754272172,16.589986,1.95
1994-05-29,0.01,2.5,39.5409754272172,16.589986,1.8
1994-05-30,0.0,3.04,39.5409754272172,16.589986,1.65
1994-05-31,0.0,3.39,39.5409754272172,16.589986,1.54
1994-06-01,0.02,1.84,39.5409754272172,16.589986,1.48
1994-06-02,8.54,1.64,39.5409754272172,16.589986,1.67
1994-06-03,12.13,2.25,39.5409754272172,16.589986,1.95
1994-06-04,2.78,1.55,39.5409754272172,16.589986,2.37
1994-06-05,4.97,2.64,39.5409754272172,16.589986,1.77
1994-06-06,0.48,1.13,39.5409754272172,16.589986,2.41
1994-06-07,0.28,1.55,39.5409754272172,16.589986,1.27
1994-06-08,0.01,3.54,39.5409754272172,16.589986,2.25
1994-06-09,0.0,2.86,39.5409754272172,16.589986,2.63
1994-06-10,0.0,2.7,39.5409754272172,16.589986,1.31
1994-06-11,0.0,3.26,39.5409754272172,16.589986,1.01
1994-06-12,0.0,2.44,39.5409754272172,16.589986,0.97
1994-06-13,0.0,3.17,39.5409754272172,16.589986,0.93
1994-06-14,0.0,3.37,39.5409754272172,16.589986,0.89
1994-06-15,0.0,3.8,39.5409754272172,16.589986,0.85
1994-06-16,0.0,3.8,39.5409754272172,16.589986,0.83
1994-06-17,0.0,3.31,39.5409754272172,16.589986,0.78
1994-06-18,0.0,2.89,39.5409754272172,16.589986,0.77
1994-06-19,0.06,1.34,39.5409754272172,16.589986,0.75
1994-06-20,5.02,2.13,39.5409754272172,16.589986,0.76
1994-06-21,5.73,0.85,39.5409754272172,16.589986,0.97
1994-06-22,0.0,3.4,39.5409754272172,16.589986,0.81
1994-06-23,0.0,3.53,39.5409754272172,16.589986,0.72
1994-06-24,3.68,1.59,39.5409754272172,16.589986,0.72
1994-06-25,0.0,2.26,39.5409754272172,16.589986,0.69
1994-06-26,0.06,2.08,39.5409754272172,16.589986,0.64
1994-06-27,0.01,3.04,39.5409754272172,16.589986,0.62
1994-06-28,0.16,3.72,39.5409754272172,16.589986,0.59
1994-06-29,0.0,3.97,39.5409754272172,16.589986,0.57
1994-06-30,0.0,3.65,39.5409754272172,16.589986,0.55
1994-07-01,0.0,3.63,39.5409754272172,16.589986,0.54
1994-07-02,0.0,3.03,39.5409754272172,16.589986,0.53
1994-07-03,2.03,1.97,39.5409754272172,16.589986,0.53
1994-07-04,2.06,1.79,39.5409754272172,16.589986,0.56
1994-07-05,10.65,2.0,39.5409754272172,16.589986,0.56
1994-07-06,8.74,2.42,39.5409754272172,16.589986,0.84
1994-07-07,6.9,2.23,39.5409754272172,16.589986,0.66
1994-07-08,2.8,1.93,39.5409754272172,16.589986,0.74
1994-07-09,0.0,3.14,39.5409754272172,16.589986,0.61
1994-07-10,0.0,2.54,39.5409754272172,16.589986,0.56
1994-07-11,0.0,3.79,39.5409754272172,16.589986,0.53
1994-07-12,0.0,2.5,39.5409754272172,16.589986,0.52
1994-07-13,0.0,3.78,39.5409754272172,16.589986,0.5
1994-07-14,0.14,3.38,39.5409754272172,16.589986,0.47
1994-07-15,0.07,1.91,39.5409754272172,16.589986,0.48
1994-07-16,0.0,3.37,39.5409754272172,16.589986,0.46
1994-07-17,0.0,3.22,39.5409754272172,16.589986,0.45
1994-07-18,0.86,2.7,39.5409754272172,16.589986,0.45
1994-07-19,0.0,3.5,39.5409754272172,16.589986,0.44
1994-07-20,0.0,3.11,39.5409754272172,16.589986,0.43
1994-07-21,0.13,2.31,39.5409754272172,16.589986,0.42
1994-07-22,0.0,3.59,39.5409754272172,16.589986,0.41
1994-07-23,0.0,3.7,39.5409754272172,16.589986,0.39
1994-07-24,0.0,2.97,39.5409754272172,16.589986,0.38
1994-07-25,6.11,1.98,39.5409754272172,16.589986,0.38
1994-07-26,8.83,0.49,39.5409754272172,16.589986,0.48
1994-07-27,3.46,1.61,39.5409754272172,16.589986,0.54
1994-07-28,0.0,3.46,39.5409754272172,16.589986,0.44
1994-07-29,0.0,3.07,39.5409754272172,16.589986,0.41
1994-07-30,0.0,2.18,39.5409754272172,16.589986,0.39
1994-07-31,4.23,1.87,39.5409754272172,16.589986,0.39
1994-08-01,6.35,1.97,39.5409754272172,16.589986,0.43
1994-08-02,2.5,0.6,39.5409754272172,16.589986,0.45
1994-08-03,1.31,1.32,39.5409754272172,16.589986,0.42
1994-08-04,0.0,2.38,39.5409754272172,16.589986,0.4
1994-08-05,0.07,2.63,39.5409754272172,16.589986,0.38
1994-08-06,0.0,2.5,39.5409754272172,16.589986,0.37
1994-08-07,0.0,2.3,39.5409754272172,16.589986,0.37
1994-08-08,0.0,3.12,39.5409754272172,16.589986,0.35
1994-08-09,24.63,2.76,39.5409754272172,16.589986,0.42
1994-08-10,7.59,1.58,39.5409754272172,16.589986,1.29
1994-08-11,0.06,2.0,39.5409754272172,16.589986,0.58
1994-08-12,0.0,1.99,39.5409754272172,16.589986,0.47
1994-08-13,0.0,2.8,39.5409754272172,16.589986,0.43
1994-08-14,0.0,2.66,39.5409754272172,16.589986,0.4
1994-08-15,0.0,2.48,39.5409754272172,16.589986,0.38
1994-08-16,7.16,2.14,39.5409754272172,16.589986,0.4
1994-08-17,0.06,2.96,39.5409754272172,16.589986,0.45
1994-08-18,21.55,1.66,39.5409754272172,16.589986,0.67
1994-08-19,1.83,2.19,39.5409754272172,16.589986,1.02
1994-08-20,0.11,1.61,39.5409754272172,16.589986,0.55
1994-08-21,0.0,1.6,39.5409754272172,16.589986,0.48
1994-08-22,4.57,2.5,39.5409754272172,16.589986,0.45
1994-08-23,0.54,2.6,39.5409754272172,16.589986,0.49
1994-08-24,2.98,1.82,39.5409754272172,16.589986,0.48
1994-08-25,1.83,2.01,39.5409754272172,16.589986,0.46
1994-08-26,2.94,2.13,39.5409754272172,16.589986,0.48
1994-08-27,1.32,2.89,39.5409754272172,16.589986,0.48
1994-08-28,1.0,2.35,39.5409754272172,16.589986,0.45
1994-08-29,5.02,1.65,39.5409754272172,16.589986,0.44
1994-08-30,6.24,1.3,39.5409754272172,16.589986,0.51
1994-08-31,13.97,0.57,39.5409754272172,16.589986,0.66
1994-09-01,0.04,1.45,39.5409754272172,16.589986,0.88
1994-09-02,0.69,1.66,39.5409754272172,16.589986,0.54
1994-09-03,4.31,0.81,39.5409754272172,16.589986,0.52
1994-09-04,1.54,1.24,39.5409754272172,16.589986,0.57
1994-09-05,0.63,1.74,39.5409754272172,16.589986,0.52
1994-09-06,2.19,1.45,39.5409754272172,16.589986,0.51
1994-09-07,21.74,1.43,39.5409754272172,16.589986,1.13
1994-09-08,7.44,1.55,39.5409754272172,16.589986,1.25
1994-09-09,7.57,1.53,39.5409754272172,16.589986,1.09
1994-09-10,3.45,1.9,39.5409754272172,16.589986,1.02
1994-09-11,8.84,1.3,39.5409754272172,16.589986,0.88
1994-09-12,1.21,1.76,39.5409754272172,16.589986,0.98
1994-09-13,50.87,1.33,39.5409754272172,16.589986,7.96
1994-09-14,2.82,1.28,39.5409754272172,16.589986,6.58
1994-09-15,23.73,1.32,39.5409754272172,16.589986,7.45
1994-09-16,0.07,1.76,39.5409754272172,16.589986,4.27
1994-09-17,0.0,1.77,39.5409754272172,16.589986,3.14
1994-09-18,18.47,1.12,39.5409754272172,16.589986,5.0
1994-09-19,3.86,0.1,39.5409754272172,16.589986,5.15
1994-09-20,6.99,1.68,39.5409754272172,16.589986,4.77
1994-09-21,0.12,1.45,39.5409754272172,16.589986,3.53
1994-09-22,0.0,1.61,39.5409754272172,16.589986,2.79
1994-09-23,3.58,1.29,39.5409754272172,16.589986,2.47
1994-09-24,1.67,1.4,39.5409754272172,16.589986,2.52
1994-09-25,3.79,0.77,39.5409754272172,16.589986,2.27
1994-09-26,0.0,0.81,39.5409754272172,16.589986,2.07
1994-09-27,0.0,0.99,39.5409754272172,16.589986,1.74
1994-09-28,0.0,0.48,39.5409754272172,16.589986,1.56
1994-09-29,0.0,0.59,39.5409754272172,16.589986,1.43
1994-09-30,0.0,0.78,39.5409754272172,16.589986,1.34
1994-10-01,0.0,0.7,39.5409754272172,16.589986,1.26
1994-10-02,3.92,0.51,39.5409754272172,16.589986,1.45
1994-10-03,0.64,1.05,39.5409754272172,16.589986,1.23
1994-10-04,0.0,0.94,39.5409754272172,16.589986,1.07
1994-10-05,0.0,0.83,39.5409754272172,16.589986,1.02
1994-10-06,0.0,0.72,39.5409754272172,16.589986,0.99
1994-10-07,0.0,0.84,39.5409754272172,16.589986,0.94
1994-10-08,0.0,0.82,39.5409754272172,16.589986,0.91
1994-10-09,0.0,0.89,39.5409754272172,16.589986,0.87
1994-10-10,0.0,1.32,39.5409754272172,16.589986,0.84
1994-10-11,0.0,0.98,39.5409754272172,16.589986,0.81
1994-10-12,0.0,0.82,39.5409754272172,16.589986,0.78
1994-10-13,0.0,1.0,39.5409754272172,16.589986,0.76
1994-10-14,0.0,0.76,39.5409754272172,16.589986,0.76
1994-10-15,0.0,0.86,39.5409754272172,16.589986,0.73
1994-10-16,0.0,0.82,39.5409754272172,16.589986,0.7
1994-10-17,0.0,1.23,39.5409754272172,16.589986,0.68
1994-10-18,7.82,1.14,39.5409754272172,16.589986,0.7
1994-10-19,1.92,0.17,39.5409754272172,16.589986,0.83
1994-10-20,11.4,0.63,39.5409754272172,16.589986,0.83
1994-10-21,5.98,0.79,39.5409754272172,16.589986,1.04
1994-10-22,8.83,0.15,39.5409754272172,16.589986,1.41
1994-10-23,3.27,0.74,39.5409754272172,16.589986,1.0
1994-10-24,14.85,0.63,39.5409754272172,16.589986,1.51
1994-10-25,6.87,0.69,39.5409754272172,16.589986,2.5
1994-10-26,6.11,0.86,39.5409754272172,16.589986,2.28
1994-10-27,2.28,0.57,39.5409754272172,16.589986,2.2
1994-10-28,11.16,0.55,39.5409754272172,16.589986,2.94
1994-10-29,22.26,0.26,39.5409754272172,16.589986,10.39
1994-10-30,38.23,0.01,39.5409754272172,16.589986,29.74
1994-10-31,5.84,0.7,39.5409754272172,16.589986,10.78
1994-11-01,0.04,0.6,39.5409754272172,16.589986,6.56
1994-11-02,7.24,0.68,39.5409754272172,16.589986,5.22
1994-11-03,8.57,0.0,39.5409754272172,16.589986,6.0
1994-11-04,0.03,0.39,39.5409754272172,16.589986,4.03
1994-11-05,0.46,0.29,39.5409754272172,16.589986,2.83
1994-11-06,1.49,0.56,39.5409754272172,16.589986,2.5
1994-11-07,4.46,0.03,39.5409754272172,16.589986,2.44
1994-11-08,25.57,0.21,39.5409754272172,16.589986,10.15
1994-11-09,11.17,0.25,39.5409754272172,16.589986,7.31
1994-11-10,0.15,0.02,39.5409754272172,16.589986,5.08
1994-11-11,6.82,0.2,39.5409754272172,16.589986,4.7
1994-11-12,1.28,0.0,39.5409754272172,16.589986,4.92
1994-11-13,12.53,0.0,39.5409754272172,16.589986,4.22
1994-11-14,4.37,0.0,39.5409754272172,16.589986,7.58
1994-11-15,1.68,0.73,39.5409754272172,16.589986,5.01
1994-11-16,3.5,0.33,39.5409754272172,16.589986,4.43
1994-11-17,17.43,0.55,39.5409754272172,16.589986,4.7
1994-11-18,13.15,0.0,39.5409754272172,16.589986,12.18
1994-11-19,4.81,0.0,39.5409754272172,16.589986,8.72
1994-11-20,1.95,0.1,39.5409754272172,16.589986,6.11
1994-11-21,1.06,0.13,39.5409754272172,16.589986,5.27
1994-11-22,0.55,0.0,39.5409754272172,16.589986,4.39
1994-11-23,0.01,0.18,39.5409754272172,16.589986,4.07
1994-11-24,0.0,0.11,39.5409754272172,16.589986,3.6
1994-11-25,0.0,0.25,39.5409754272172,16.589986,2.94
1994-11-26,0.0,0.13,39.5409754272172,16.589986,2.89
1994-11-27,0.0,0.17,39.5409754272172,16.589986,2.68
1994-11-28,0.0,0.6,39.5409754272172,16.589986,2.49
1994-11-29,0.0,0.42,39.5409754272172,16.589986,2.09
1994-11-30,0.0,0.35,39.5409754272172,16.589986,1.49
1994-12-01,0.0,0.11,39.5409754272172,16.589986,1.55
1994-12-02,21.55,0.49,39.5409754272172,16.589986,1.55
1994-12-03,7.96,0.31,39.5409754272172,16.589986,4.77
1994-12-04,2.06,0.76,39.5409754272172,16.589986,3.38
1994-12-05,18.84,0.73,39.5409754272172,16.589986,7.37
1994-12-06,26.09,0.97,39.5409754272172,16.589986,10.62
1994-12-07,27.0,1.46,39.5409754272172,16.589986,12.5
1994-12-08,10.61,0.0,39.5409754272172,16.589986,23.39
1994-12-09,1.91,0.47,39.5409754272172,16.589986,8.11
1994-12-10,2.67,0.0,39.5409754272172,16.589986,6.6
1994-12-11,0.06,0.39,39.5409754272172,16.589986,4.96
1994-12-12,0.03,0.35,39.5409754272172,16.589986,4.01
1994-12-13,1.56,0.15,39.5409754272172,16.589986,3.67
1994-12-14,0.0,0.4,39.5409754272172,16.589986,3.29
1994-12-15,0.63,0.44,39.5409754272172,16.589986,3.04
1994-12-16,0.22,0.32,39.5409754272172,16.589986,2.86
1994-12-17,26.67,0.0,39.5409754272172,16.589986,7.19
1994-12-18,7.96,0.37,39.5409754272172,16.589986,5.88
1994-12-19,1.93,0.32,39.5409754272172,16.589986,4.74
1994-12-20,1.4,0.42,39.5409754272172,16.589986,3.94
1994-12-21,0.0,0.0,39.5409754272172,16.589986,3.51
1994-12-22,0.0,0.1,39.5409754272172,16.589986,3.17
1994-12-23,0.0,0.1,39.5409754272172,16.589986,2.76
1994-12-24,2.93,0.15,39.5409754272172,16.589986,2.83
1994-12-25,10.24,0.0,39.5409754272172,16.589986,3.44
1994-12-26,36.94,1.0,39.5409754272172,16.589986,9.32
1994-12-27,56.26,0.0,39.5409754272172,16.589986,44.72
1994-12-28,25.66,0.13,39.5409754272172,16.589986,40.95
1994-12-29,21.23,1.21,39.5409754272172,16.589986,17.03
1994-12-30,8.36,0.83,39.5409754272172,16.589986,13.9
1994-12-31,4.08,0.64,39.5409754272172,16.589986,10.01
1995-01-01,1.59,0.75,39.5409754272172,16.589986,6.7
1995-01-02,0.0,0.43,39.5409754272172,16.589986,5.23
1995-01-03,13.43,0.69,39.5409754272172,16.589986,5.38
1995-01-04,6.09,0.0,39.5409754272172,16.589986,8.15
1995-01-05,7.79,0.0,39.5409754272172,16.589986,7.61
1995-01-06,0.03,0.5,39.5409754272172,16.589986,5.29
1995-01-07,1.92,0.18,39.5409754272172,16.589986,4.57
1995-01-08,2.94,0.0,39.5409754272172,16.589986,3.99
1995-01-09,0.1,0.51,39.5409754272172,16.589986,4.12
1995-01-10,6.62,0.76,39.5409754272172,16.589986,4.19
1995-01-11,0.01,0.59,39.5409754272172,16.589986,4.01
1995-01-12,0.0,0.27,39.5409754272172,16.589986,3.43
1995-01-13,0.09,0.0,39.5409754272172,16.589986,2.16
1995-01-14,1.89,0.21,39.5409754272172,16.589986,2.08
1995-01-15,0.07,0.21,39.5409754272172,16.589986,2.53
1995-01-16,13.43,0.75,39.5409754272172,16.589986,4.18
1995-01-17,30.01,0.0,39.5409754272172,16.589986,14.66
1995-01-18,4.25,0.66,39.5409754272172,16.589986,5.53
1995-01-19,31.14,0.3,39.5409754272172,16.589986,16.7
1995-01-20,7.4,0.69,39.5409754272172,16.589986,9.97
1995-01-21,18.92,0.0,39.5409754272172,16.589986,15.95
1995-01-22,21.64,0.33,39.5409754272172,16.589986,14.55
1995-01-23,5.37,0.49,39.5409754272172,16.589986,10.78
1995-01-24,29.1,0.97,39.5409754272172,16.589986,17.78
1995-01-25,14.9,0.0,39.5409754272172,16.589986,19.83
1995-01-26,2.97,0.77,39.5409754272172,16.589986,10.57
1995-01-27,29.9,0.73,39.5409754272172,16.589986,22.52
1995-01-28,22.33,0.75,39.5409754272172,16.589986,13.36
1995-01-29,9.23,0.0,39.5409754272172,16.589986,19.18
1995-01-30,3.09,0.86,39.5409754272172,16.589986,9.18
1995-01-31,19.71,0.0,39.5409754272172,16.589986,11.75
1995-02-01,2.65,0.19,39.5409754272172,16.589986,13.04
1995-02-02,3.47,0.58,39.5409754272172,16.589986,7.48
1995-02-03,1.79,0.0,39.5409754272172,16.589986,6.64
1995-02-04,0.09,0.25,39.5409754272172,16.589986,5.24
1995-02-05,0.39,0.0,39.5409754272172,16.589986,4.54
1995-02-06,0.01,0.15,39.5409754272172,16.589986,4.15
1995-02-07,11.66,0.55,39.5409754272172,16.589986,4.74
1995-02-08,2.73,0.26,39.5409754272172,16.589986,4.66
1995-02-09,15.82,0.56,39.5409754272172,16.589986,6.12
1995-02-10,7.85,0.33,39.5409754272172,16.589986,5.69
1995-02-11,15.93,0.0,39.5409754272172,16.589986,11.1
1995-02-12,7.68,0.99,39.5409754272172,16.589986,6.63
1995-02-13,7.94,0.52,39.5409754272172,16.589986,7.0
1995-02-14,16.73,0.95,39.5409754272172,16.589986,12.61
1995-02-15,8.26,0.8,39.5409754272172,16.589986,7.77
1995-02-16,11.26,0.81,39.5409754272172,16.589986,9.02
1995-02-17,5.71,1.0,39.5409754272172,16.589986,7.55
1995-02-18,16.98,0.96,39.5409754272172,16.589986,11.1
1995-02-19,0.81,0.79,39.5409754272172,16.589986,8.38
1995-02-20,8.74,0.5,39.5409754272172,16.589986,7.02
1995-02-21,2.11,1.0,39.5409754272172,16.589986,6.24
1995-02-22,16.43,0.34,39.5409754272172,16.589986,8.18
1995-02-23,10.76,0.73,39.5409754272172,16.589986,8.88
1995-02-24,13.47,0.48,39.5409754272172,16.589986,9.97
1995-02-25,2.23,0.83,39.5409754272172,16.589986,7.8
1995-02-26,6.01,0.76,39.5409754272172,16.589986,7.18
1995-02-27,1.76,0.33,39.5409754272172,16.589986,6.18
1995-02-28,11.62,0.21,39.5409754272172,16.589986,6.78
1995-03-01,5.59,1.15,39.5409754272172,16.589986,7.12
1995-03-02,14.15,0.71,39.5409754272172,16.589986,7.49
1995-03-03,6.96,0.8,39.5409754272172,16.589986,6.98
1995-03-04,7.77,0.81,39.5409754272172,16.589986,7.38
1995-03-05,8.75,0.48,39.5409754272172,16.589986,8.8
1995-03-06,7.65,1.64,39.5409754272172,16.589986,6.32
1995-03-07,9.09,0.6,39.5409754272172,16.589986,9.07
1995-03-08,2.79,0.81,39.5409754272172,16.589986,6.64
1995-03-09,0.67,0.67,39.5409754272172,16.589986,6.14
1995-03-10,2.67,0.94,39.5409754272172,16.589986,5.28
