Date,Pptn,PET,streamflow_mm
1983-07-21,5.963416335,1.345998689,0.14137612
1983-07-22,2.704236744,1.990786817,0.13104244
1983-07-23,0.387558848,2.202622776,0.13477649
1983-07-24,25.71903198,1.145662442,0.14871455
1983-07-25,19.30612032,1.413584399,0.49150237
1983-07-26,27.29710848,1.209549478,1.13530047
1983-07-27,2.610154708,1.800739805,2.06163416
1983-07-28,0.0,1.713248195,2.14969425
1983-07-29,0.0,1.416543356,1.5003242
1983-07-30,18.66079403,1.808876989,1.10105693
1983-07-31,0.830733036,1.766509815,1.35095941
1983-08-01,0.725756576,1.219569656,1.20139694
1983-08-02,0.293006058,1.393745779,0.89041908
1983-08-03,0.018628111,2.107397509,0.64943068
1983-08-04,0.763416286,2.005312741,0.4909515
1983-08-05,10.67088117,2.82609282,0.40346073
1983-08-06,4.884330888,2.349697394,0.45600685
1983-08-07,1.726563573,1.426227286,0.49807064
1983-08-08,1.168527264,1.720309392,0.44466526
1983-08-09,0.0,2.933221295,0.37928044
1983-08-10,0.0,1.421923317,0.32037164
1983-08-11,0.0,3.696704826,0.27727201
1983-08-12,12.71862818,1.965299269,0.260068
1983-08-13,12.48379304,1.78338941,0.62272272
1983-08-14,15.09193014,2.222663106,1.18062994
1983-08-15,4.592804401,2.222663106,1.72087507
1983-08-16,0.0,2.343981185,1.53906168
1983-08-17,0.015131137,1.883658375,1.12092514
1983-08-18,5.361197135,2.48069946,0.78608593
1983-08-19,3.459112354,2.866778779,0.71016605
1983-08-20,8.489442032,2.72589112,0.70212704
1983-08-21,0.224613318,2.248352409,0.75946758
1983-08-22,1.024546082,2.248554144,0.66438851
1983-08-23,14.97034319,2.675521255,0.62899315
1983-08-24,20.10948269,1.869065241,1.60775435
1983-08-25,3.133759312,2.190383379,2.64161834
1983-08-26,0.151782115,2.007666485,2.65260938
1983-08-27,6.235844037,3.64277074,2.3218213
1983-08-28,5.157632925,1.979488929,1.95400369
1983-08-29,16.98823161,2.403228025,2.00043226
1983-08-30,6.916207207,2.100739829,2.37224302
1983-08-31,2.483523898,2.475117762,2.73977333
1983-09-01,13.99031625,2.012642928,2.36215867
1983-09-02,9.177673292,2.24808341,2.32481813
1983-09-03,11.47814394,1.219838654,2.34019241
1983-09-04,17.82703488,2.355010118,3.33621508
1983-09-05,5.556691434,2.140417051,5.16821297
1983-09-06,2.827639581,1.470477508,4.13305219
1983-09-07,38.72333625,2.52797583,5.00637849
1983-09-08,0.277336922,2.421587162,6.30672114
1983-09-09,0.0,3.972091486,5.471534
1983-09-10,0.289643582,2.72219236,3.54667897
1983-09-11,2.314794915,3.261533368,2.31852662
1983-09-12,7.000403655,2.265568244,1.6959146
1983-09-13,14.47283145,2.441761992,2.04785714
1983-09-14,6.652790952,2.333960996,2.61465735
1983-09-15,3.44270347,2.762474783,2.62054823
1983-09-16,5.579489047,3.513920666,2.32501845
1983-09-17,0.099932752,2.750571633,1.97297575
1983-09-18,0.0,4.732212764,1.52438587
1983-09-19,1.270746511,3.65985213,1.20778598
1983-09-20,2.753194418,3.46993951,0.95389035
1983-09-21,0.019569604,4.095763235,0.81255403
1983-09-22,1.392468094,2.996166816,0.70322615
1983-09-23,4.576731775,4.016274362,0.65124934
1983-09-24,0.025084062,4.610154659,0.58971534
1983-09-25,0.0,4.200672705,0.5006563
1983-09-26,0.285272367,2.886482882,0.42477596
1983-09-27,9.794889252,4.378009531,0.37556405
1983-09-28,1.141089467,3.336583742,0.38805482
1983-09-29,0.113853399,4.35447223,0.43498155
1983-09-30,0.0,4.916274458,0.42346863
1983-10-01,1.335642271,3.118291988,0.35301002
1983-10-02,0.171418968,3.128648372,0.30698471
1983-10-03,6.72e-05,3.598789611,0.27304692
1983-10-04,0.0,6.277606128,0.2438437
1983-10-05,0.0,3.105380002,0.22018134
1983-10-06,6.561667831,2.182649694,0.19996336
1983-10-07,5.708608054,2.487222608,0.35434897
1983-10-08,1.723201106,2.386550142,0.50516078
1983-10-09,2.451983906,3.799731034,0.41530311
1983-10-10,0.332212516,5.038735674,0.45260411
1983-10-11,0.0,4.636180304,0.36980496
1983-10-12,2.005245495,1.997041038,0.29341592
1983-10-13,4.187088179,3.756624098,0.28180285
1983-10-14,0.576731678,3.57935451,0.28599631
1983-10-15,0.0,4.982851395,0.2435941
1983-10-16,0.382380635,3.138063321,0.21109568
1983-10-17,16.41492957,4.750235611,0.28289141
1983-10-18,0.0,4.717081611,0.53653137
1983-10-19,0.069939476,6.193880527,0.39997628
1983-10-20,0.0,7.221721807,0.3217106
1983-10-21,0.190517824,5.092064531,0.24203664
1983-10-22,0.022057835,6.175386877,0.19605957
1983-10-23,0.0,5.177000871,0.17017053
1983-10-24,0.0,5.477740438,0.1482952
1983-10-25,0.165232015,6.653059944,0.1320709
1983-10-26,2.864492336,4.848016285,0.11950079
1983-10-27,3.934431799,3.994956293,0.11629573
1983-10-28,0.491661074,3.800874217,0.1232048
1983-10-29,0.0,4.589778072,0.1203495
1983-10-30,0.0,6.868594611,0.11149341
1983-10-31,0.0,7.622864819,0.10086031
1983-11-01,0.371553471,4.173974546,0.09042673
1983-11-02,0.0,6.643645022,0.08132024
1983-11-03,0.080430398,6.473772803,0.07399288
1983-11-04,0.063416275,6.326967213,0.06806326
1983-11-05,0.599798259,4.074915948,0.06360833
1983-11-06,5.843510503,4.092131721,0.06213258
1983-11-07,20.03732377,4.352723745,0.07873722
1983-11-08,0.863147295,4.498520513,0.20649288
1983-11-09,0.0,5.083456551,0.2140311
1983-11-10,0.622057842,6.575992047,0.15420585
1983-11-11,0.301815742,4.324478984,0.12056906
1983-11-12,0.097108274,2.784734347,0.10313653
1983-11-13,0.657700077,4.342031085,0.08828123
1983-11-14,0.439542712,4.218762835,0.08165577
1983-11-15,0.003227976,5.285339815,0.0756223
1983-11-16,0.020981843,3.48419642,0.06875619
1983-11-17,5.166308062,3.487357123,0.06286241
1983-11-18,6.927437892,4.016072673,0.08633632
1983-11-19,1.193140578,6.298117207,0.1176737
1983-11-20,0.006590451,5.591593771,0.09599104
1983-11-21,6.423335655,4.266509974,0.08310727
1983-11-22,0.326092811,5.406052548,0.09533711
1983-11-23,0.0,5.428917351,0.08833105
1983-11-24,0.149831879,6.013853387,0.07474671
1983-11-25,0.0,7.689845456,0.0623242
1983-11-26,0.0,7.093006141,0.05056194
1983-11-27,0.0,8.218897252,0.0432475
1983-11-28,0.091392066,3.474983252,0.03834238
1983-11-29,2.910625476,5.07807659,0.0355087
1983-11-30,0.196839278,4.838466866,0.03396916
1983-12-01,0.195494287,3.986146664,0.03208724
1983-12-02,0.802958997,4.823201245,0.03064048
1983-12-03,0.247612645,5.146738529,0.03042488
1983-12-04,0.332885009,5.370006849,0.02822641
1983-12-05,0.170342975,3.788836599,0.02594091
1983-12-06,0.072629456,6.229724406,0.02447823
1983-12-07,0.0,7.327437959,0.02279889
1983-12-08,0.0,6.332347167,0.02167865
1983-12-09,0.0,6.960390086,0.02011115
1983-12-10,0.0,7.059919323,0.01904083
1983-12-11,0.0,7.009683945,0.01769897
1983-12-12,0.0,8.322596013,0.01582992
1983-12-13,0.0,5.41809024,0.01402978
1983-12-14,0.000470746,8.768123879,0.01291753
1983-12-15,0.0,9.935978832,0.01198701
1983-12-16,0.0,11.4434434,0.01049038
1983-12-17,0.0,6.732414353,0.01013695
1983-12-18,0.0,6.908809818,0.00899056
1983-12-19,0.0,8.066778817,0.00822348
1983-12-20,0.0,7.952387481,0.00750132
1983-12-21,0.0,9.261735303,0.00674752
1983-12-22,0.073301951,7.780026993,0.00567472
1983-12-23,0.0,8.203564346,0.00535053
1983-12-24,0.018964358,2.719704131,0.00507116
1983-12-25,0.627572304,7.00746478,0.00511858
1983-12-26,0.0,7.960188381,0.00483925
1983-12-27,1.339340977,5.996301329,0.00433055
1983-12-28,6.46012117,2.211028954,0.0040986
1983-12-29,0.564828523,3.612912034,0.00410909
1983-12-30,0.237794221,3.72340285,0.00415923
1983-12-31,12.04613341,4.283524064,0.00500269
1984-01-01,0.349092139,5.851446006,0.00652346
1984-01-02,2.617350393,4.652118463,0.00585134
1984-01-03,0.849361138,8.91156725,0.0075145
1984-01-04,0.1203766,5.527639542,0.0075145
1984-01-05,1.344115683,5.66005385,0.00641015
1984-01-06,0.018964358,7.656220684,0.00569317
1984-01-07,0.0,7.987222735,0.00706639
1984-01-08,0.0,9.664626863,0.00708487
1984-01-09,0.0,11.72958982,0.00604373
1984-01-10,0.0,13.41351744,0.00510013
1984-01-11,0.0,6.690316162,0.00429889
1984-01-12,0.0,7.847343791,0.00378761
1984-01-13,0.0,6.941963742,0.00321302
1984-01-14,0.0,5.289643751,0.00275174
1984-01-15,1.612508432,6.116879679,0.00236166
1984-01-16,0.0,7.174109049,0.00205325
1984-01-17,0.0,8.616005596,0.0018925
1984-01-18,0.0,9.044922789,0.00179755
1984-01-19,0.0,8.754068756,0.00168423
1984-01-20,0.0,10.77626103,0.00148924
1984-01-21,0.0,10.29320797,0.00129156
1984-01-22,0.116879626,5.61439146,0.00114129
1984-01-23,0.0,4.808742617,0.0011386
1984-01-24,0.0,6.244788407,0.00095414
1984-01-25,0.082447883,6.833692156,0.00091197
1984-01-26,0.0,8.882918788,0.00069847
1984-01-27,0.0,6.482178991,0.00068266
1984-01-28,0.10302623,6.766577217,0.00054032
1984-01-29,0.0,8.885070774,0.00050079
1984-01-30,0.0,10.19838601,0.00045599
1984-01-31,0.0,13.73745815,0.00045599
1984-02-01,0.0,7.450100988,0.00061676
1984-02-02,0.008540686,7.596099641,0.00064048
1984-02-03,0.0,8.312844805,0.00022667
1984-02-04,0.02535306,4.926025634,0.00022667
1984-02-05,0.0,5.027437861,0.0001107
1984-02-06,0.04546066,7.490786914,0.0001028
1984-02-07,0.0,7.898049884,6.326e-05
1984-02-08,0.0,8.735306132,0.0
1984-02-09,0.0,10.34357802,0.0
1984-02-10,0.0,11.75252203,0.0
1984-02-11,0.0,6.11324824,0.0
1984-02-12,0.076529927,6.133019553,0.0
1984-02-13,0.0,7.336718315,0.0
1984-02-14,0.0,4.622595903,0.0
1984-02-15,9.887828068,5.695965161,0.0
1984-02-16,0.0,6.997646339,0.0
1984-02-17,1.249630142,8.732750671,0.0
1984-02-18,3.888029689,5.144989956,3.69e-05
1984-02-19,0.32340283,5.956018872,8.434e-05
1984-02-20,0.083053128,6.35749845,0.0
1984-02-21,0.025084062,5.620712938,0.0
1984-02-22,0.018493612,3.007262984,0.0
1984-02-23,0.0,6.170813824,0.0
1984-02-24,0.0,6.238735937,0.0
1984-02-25,0.136852726,4.257229408,0.0
1984-02-26,4.734095554,4.069536047,0.0
1984-02-27,1.039004731,6.678816517,0.0
1984-02-28,0.0,6.917484948,0.0
1984-02-29,0.0,8.202555615,0.0
1984-03-01,0.0,9.788836777,0.0
1984-03-02,0.0,10.8445866,0.0
1984-03-03,0.0,5.912979256,0.0
1984-03-04,0.439206463,3.840147959,0.0
1984-03-05,0.138533962,5.419367933,0.0
1984-03-06,0.194149298,3.531002068,0.0
1984-03-07,6.72e-05,5.252925545,0.0
1984-03-08,4.5052456,4.730396969,0.0
1984-03-09,0.357363827,4.61022201,0.0
1984-03-10,0.226496306,5.453396218,0.0
1984-03-11,3.250907924,2.435911283,0.0
1984-03-12,0.958238081,3.799865454,0.0
1984-03-13,0.0,5.972965729,0.0
1984-03-14,0.0,7.061802254,0.0
1984-03-15,0.0,4.789374638,0.0
1984-03-16,8.865501188,4.119300683,0.0
1984-03-17,0.258507069,4.823806489,0.0
1984-03-18,0.0,5.770612158,0.0
1984-03-19,0.0,4.434633553,0.0
1984-03-20,0.0,5.99172832,0.0
1984-03-21,0.0,4.345931548,0.0
1984-03-22,0.0,5.308473619,0.0
1984-03-23,0.0,2.344720927,0.0
1984-03-24,0.147410898,4.372562327,0.0
1984-03-25,0.0,3.039811763,0.0
1984-03-26,1.45131139,3.609347752,0.0
1984-03-27,0.003362475,5.998520513,0.0
1984-03-28,0.0,2.803429762,0.0
1984-03-29,2.064357825,4.055548108,0.0
1984-03-30,0.037726968,3.72104916,0.0
1984-03-31,0.0,5.674109047,0.0
1984-04-01,0.0,3.635911281,0.0
1984-04-02,0.177807671,1.414593167,0.0
1984-04-03,0.0,5.005111038,0.0
1984-04-04,0.0,2.757901832,0.0
1984-04-05,0.644519172,5.276597387,0.0
1984-04-06,0.0,4.902152077,0.0
1984-04-07,0.0,5.337861621,0.0
1984-04-08,0.0,5.865501137,0.0
1984-04-09,0.0,5.090652365,0.0
1984-04-10,0.0,2.976798986,0.0
1984-04-11,0.239139211,3.190719626,0.0
1984-04-12,0.841963698,4.375924799,0.0
1984-04-13,0.0,4.869401559,0.0
1984-04-14,0.0,3.44929394,0.0
1984-04-15,0.0,5.129253574,0.0
1984-04-16,0.0,4.28722274,0.0
1984-04-17,5.200672573,2.679152724,0.0
1984-04-18,0.107061199,3.082985966,0.0
1984-04-19,0.0,2.932212573,0.0
1984-04-20,0.0,2.062743869,0.0
1984-04-21,1.888836595,2.315063888,0.0
1984-04-22,8.973167754,3.440148006,0.0
1984-04-23,0.0,3.190854125,0.0
1984-04-24,0.028244789,3.917888421,0.0
1984-04-25,0.0,4.351983953,0.0
1984-04-26,0.0,4.228581263,0.0
1984-04-27,0.0,4.345326192,0.0
1984-04-28,0.0,5.582918674,0.0
1984-04-29,7.526361954,2.862474802,0.0
1984-04-30,18.20840662,2.815870902,0.00018186
1984-05-01,5.807801085,2.0,9.489e-05
1984-05-02,3.643376006,1.915870928,8.698e-05
1984-05-03,0.652387361,2.421452663,5.535e-05
1984-05-04,0.0,3.290316115,0.0
1984-05-05,0.0,1.494149292,0.0
1984-05-06,0.043981171,1.564223284,0.0
1984-05-07,1.649226655,2.180833962,0.0
1984-05-08,4.223873625,1.712306708,0.0
1984-05-09,16.65931441,2.044586476,0.0002873
1984-05-10,16.37370586,2.135037037,0.00041645
1984-05-11,8.38607938,1.301815802,0.00031102
1984-05-12,4.595965115,1.264626788,0.00022667
1984-05-13,1.333624764,2.077740483,0.00910119
1984-05-14,0.006926698,2.022528613,0.01096165
1984-05-15,1.969334262,2.394889126,0.00868474
1984-05-16,0.592400815,2.066106326,0.00755145
1984-05-17,16.02165439,1.746469437,0.0070058
1984-05-18,9.909482384,1.826967094,0.00995253
1984-05-19,7.884532791,0.866778765,0.01197902
1984-05-20,9.24882332,1.77054476,0.02246742
1984-05-21,3.763819845,2.078345774,0.03851898
1984-05-22,14.62044397,1.771620778,0.04547206
1984-05-23,2.125285864,2.520309392,0.05277043
1984-05-24,1.447545427,1.416543356,0.05478123
1984-05-25,13.88715544,1.222326866,0.04949367
1984-05-26,10.18695388,1.301815795,0.04784634
1984-05-27,6.300538078,1.395292526,0.05608329
1984-05-28,28.61856184,2.188567644,0.12488218
1984-05-29,1.27457971,1.355480863,0.27318661
1984-05-30,3.570881029,1.272562263,0.27031102
1984-05-31,1.050504399,1.416274358,0.17447364
1984-06-01,0.0,1.334028284,0.12301502
1984-06-02,1.107061223,1.294149364,0.09950132
1984-06-03,5.605918075,2.668863546,0.08154191
1984-06-04,0.027303296,3.432885067,0.06878993
1984-06-05,33.58513862,1.281506426,0.06997628
1984-06-06,26.9065906,1.177202463,0.31300474
1984-06-07,4.072898535,1.069065248,1.00840274
1984-06-08,0.0,1.101076016,0.82851871
1984-06-09,0.0,0.889576361,0.49826041
1984-06-10,0.0,2.918560938,0.35919083
1984-06-11,0.001008742,2.093745931,0.26595941
1984-06-12,0.0,0.60941495,0.20600369
1984-06-13,9.902757384,1.983994636,0.17923616
1984-06-14,1.099193021,2.068796332,0.19024855
1984-06-15,6.264963119,1.409414923,0.20293859
1984-06-16,0.113853398,1.59771354,0.18911044
1984-06-17,0.05622058,1.048285149,0.18052399
1984-06-18,0.002420982,2.614929509,0.15199921
1984-06-19,0.0,2.628513902,0.12938508
1984-06-20,1.005985223,0.5,0.11596626
1984-06-21,13.52488249,1.513853399,0.13593463
1984-06-22,27.15144625,1.40080697,0.38907486
1984-06-23,4.948217977,1.058103578,0.95287032
1984-06-24,2.404909239,1.31553469,0.87312599
1984-06-25,8.436852821,1.141089475,0.73587507
1984-06-26,0.086617352,1.534230001,0.8125224
1984-06-27,0.0,1.930800273,0.63177912
1984-06-28,0.0,2.209818465,0.44970743
1984-06-29,0.0,2.439408262,0.34988666
1984-06-30,0.946671164,1.235440521,0.2858777
1984-07-01,4.960524678,1.082918648,0.27731154
1984-07-02,0.155951582,0.889441862,0.27422509
1984-07-03,3.627168877,1.070813736,0.23190274
1984-07-04,2.523940872,0.976059187,0.21190432
1984-07-05,3.034835276,2.109953031,0.22968608
1984-07-06,17.71297958,1.372427709,0.31578018
1984-07-07,6.352320179,1.061533316,0.63648129
1984-07-08,21.58614702,1.129858807,1.009602
1984-07-09,3.285406892,1.405178189,2.21359251
1984-07-10,0.73705448,1.913449886,2.21868477
1984-07-11,2.808406232,1.208540736,1.59777016
1984-07-12,1.914189672,1.75601888,1.07509752
1984-07-13,0.317148632,1.090450593,0.80562467
1984-07-14,2.517888413,0.900000036,0.63426463
1984-07-15,3.435037044,0.900000036,0.51701107
1984-07-16,42.10605319,0.790786829,1.12741434
1984-07-17,4.378009502,1.17484873,5.42670005
1984-07-18,4.313046469,1.4517821,3.93086452
1984-07-19,0.620645595,1.374512454,3.14992093
1984-07-20,0.0,1.807397509,2.0053242
1984-07-21,0.0,1.448016127,1.34546916
1984-07-22,1.780228679,1.494149292,1.01309436
1984-07-23,0.001008742,2.453127162,0.8175962
1984-07-24,0.000941493,2.576126483,0.66279916
1984-07-25,0.0,1.403227972,0.55419346
1984-07-26,11.65709493,1.61573641,0.58673168
1984-07-27,0.718897127,0.926160073,1.53586716
1984-07-28,0.983725627,1.106388727,1.31681339
1984-07-29,5.247343735,1.543510434,1.11443595
1984-07-30,0.847343658,1.477269665,0.89099895
1984-07-31,0.013113652,1.639475487,0.73564576
1984-08-01,0.075453935,2.276866148,0.61707169
1984-08-02,14.43557526,1.023268331,0.5569689
1984-08-03,42.26805749,1.573974463,1.6279204
1984-08-04,6.380766778,1.613584425,4.09261993
1984-08-05,4.323806422,1.471486227,4.43039009
1984-08-06,3.140080711,1.493611296,3.78579336
1984-08-07,17.08466753,2.505380022,3.06845018
1984-08-08,15.61970446,2.112508464,3.64602003
1984-08-09,6.944855572,2.009414951,4.27074328
1984-08-10,0.611432426,1.416274358,3.88953611
1984-08-11,4.92057844,2.103093513,3.43036373
1984-08-12,0.692669828,2.80524546,2.85956774
1984-08-13,3.34700746,2.442501741,2.210398
1984-08-14,4.211499721,1.640685978,1.96019504
1984-08-15,5.354135948,1.505581709,1.80164734
1984-08-16,6.865232119,2.65467393,1.64149974
1984-08-17,3.412979193,2.536920049,1.64898788
1984-08-18,0.423806324,2.99838606,1.59307591
1984-08-19,18.50612004,2.443913983,1.40108065
1984-08-20,8.205918152,1.799529325,2.82862414
1984-08-21,9.3233358,1.818964411,3.07461782
1984-08-22,9.719435271,2.385743162,3.93927254
1984-08-23,7.603362538,3.036516533,3.45793358
1984-08-24,3.759314103,2.069065308,3.19934106
1984-08-25,1.254068619,2.735306047,2.28677912
1984-08-26,8.181641045,2.306455994,1.60306009
1984-08-27,2.493678597,1.926832561,1.27078809
1984-08-28,0.0,2.932145324,1.15457037
1984-08-29,1.440820482,0.874781463,0.9554059
1984-08-30,16.92992615,2.258238115,1.21277807
1984-08-31,4.913382697,1.700000048,1.55643384
1984-09-01,1.042030946,2.314727614,1.65308118
1984-09-02,1.797713539,1.967787502,1.90667897
1984-09-03,21.34216569,3.675185008,1.80454138
1984-09-04,0.312239409,1.460726293,2.36814971
1984-09-05,21.53671874,2.962609309,2.83062731
1984-09-06,0.015669133,2.765164799,3.75513969
1984-09-07,1.579959671,2.410961753,3.20461255
1984-09-08,0.5677875,1.496368526,2.5635398
1984-09-09,22.45877655,2.964626812,2.16447285
1984-09-10,3.31223943,2.747141938,3.3347127
1984-09-11,0.0,3.071217318,2.87804428
1984-09-12,0.0,3.018224639,2.60916711
1984-09-13,1.711903205,1.595628807,1.69411703
1984-09-14,19.3607266,2.909885762,1.38810227
1984-09-15,7.409818534,2.514660411,2.2368582
1984-09-16,1.222595849,2.480094225,3.36615709
1984-09-17,2.777202478,3.764828547,3.03489721
1984-09-18,0.0,3.907262958,2.11664734
1984-09-19,0.307666442,2.619905894,1.38969953
1984-09-20,0.095494285,3.846872926,1.07799157
1984-09-21,0.0,3.855413601,0.88293094
1984-09-22,0.0,3.913382697,0.73015287
1984-09-23,0.0,3.635104319,0.63216921
1984-09-24,0.0,3.536516559,0.54356879
1984-09-25,0.0,3.471284499,0.47866104
1984-09-26,0.0,3.341156693,0.42345809
1984-09-27,0.090248826,3.283725654,0.38371112
1984-09-28,0.107061199,3.796234005,0.35508698
1984-09-29,0.322730335,3.891795634,0.33204533
1984-09-30,0.030531271,3.662138618,0.31072746
1984-10-01,4.651311487,3.194216597,0.29833685
1984-10-02,14.20726317,4.401277835,0.38904323
1984-10-03,2.213920688,4.849025026,0.77921455
1984-10-04,4.3445865,4.656018907,0.65172641
1984-10-05,0.040215199,4.227707032,0.5451476
1984-10-06,0.0,2.980363182,0.4201845
1984-10-07,0.708473447,4.029589789,0.3404797
1984-10-08,2.730733069,4.940417004,0.30669478
1984-10-09,0.875790192,3.333691997,0.29517132
1984-10-10,0.970611986,5.230531424,0.27104112
1984-10-11,0.0,4.862004167,0.24623985
1984-10-12,2.751916648,4.724142741,0.23150343
1984-10-13,0.964761277,3.796435739,0.2217388
1984-10-14,0.44263619,4.096772062,0.21609779
1984-10-15,1.207733707,3.663416337,0.21360174
1984-10-16,0.744384677,4.351916748,0.19397285
1984-10-17,0.0,6.39825161,0.17756879
1984-10-18,0.0,7.215602124,0.16495862
1984-10-19,0.0,7.589105535,0.15143015
1984-10-20,0.0,4.782515317,0.13663363
1984-10-21,0.016207129,4.962743816,0.12470242
1984-10-22,0.002420982,3.882784156,0.11661518
1984-10-23,4.947814452,4.649899175,0.11426911
1984-10-24,1.911970426,6.326832714,0.13116236
1984-10-25,0.0,5.213920814,0.13773195
1984-10-26,0.178143916,3.983322151,0.12184713
1984-10-27,1.258439834,5.127572379,0.10975619
1984-10-28,0.0,6.48117024,0.10197839
1984-10-29,0.0,6.749495733,0.09209515
1984-10-30,6.177942279,4.929320847,0.08484765
1984-10-31,8.879556408,4.002084732,0.11397944
1984-11-01,0.838735718,4.286079558,0.20173036
1984-11-02,4.557027651,3.766375284,0.18621508
1984-11-03,0.552185617,6.530463992,0.1705398
1984-11-04,0.0,5.869267105,0.16208329
1984-11-05,2.848957732,3.235978515,0.13852056
1984-11-06,17.90672508,4.040954949,0.18087348
1984-11-07,4.320309465,4.549899124,0.37861096
1984-11-08,8.290114427,3.875991991,0.3774117
1984-11-09,8.542569108,4.650100956,0.43936479
1984-11-10,0.279959654,4.475050461,0.41447285
1984-11-11,0.183120378,6.353732486,0.3555456
1984-11-12,0.0,7.948016227,0.2709805
1984-11-13,0.0,6.315803818,0.19982341
1984-11-14,0.0,9.026160212,0.1563524
1984-11-15,0.0,9.512777593,0.1264797
1984-11-16,0.788634851,2.782313414,0.1043748
1984-11-17,60.77861527,3.019367906,0.35691355
1984-11-18,4.770141277,5.425084133,1.08028993
1984-11-19,0.02945528,3.903497028,1.48345018
1984-11-20,0.69293882,5.655413691,1.26958882
1984-11-21,0.268325495,5.518359188,0.75539273
1984-11-22,1.614256924,5.943846725,0.46877702
1984-11-23,0.196301282,3.843039691,0.32308909
1984-11-24,6.985877697,5.708809962,0.24868608
1984-11-25,1.300134517,5.79414949,0.21871349
1984-11-26,1.429051822,4.712979311,0.19317396
1984-11-27,0.685406873,4.678413075,0.18215156
1984-11-28,0.0,6.120309412,0.1895398
1984-11-29,0.0,6.105245506,0.16433975
1984-11-30,0.0,4.691997554,0.13512599
1984-12-01,2.090181607,3.838735706,0.11754375
1984-12-02,0.0,5.946469453,0.10779916
1984-12-03,0.0,7.544250139,0.09821534
1984-12-04,0.0,7.68883666,0.0864262
1984-12-05,0.116879625,6.216072712,0.07411465
1984-12-06,0.0,6.10309355,0.06428018
1984-12-07,1.717417629,4.653530632,0.05747997
1984-12-08,0.203765979,5.077874994,0.05274143
1984-12-09,9.124613491,4.575453941,0.05375277
1984-12-10,2.881371951,4.64451925,0.08156589
1984-12-11,0.08291863,2.724949587,0.09633948
1984-12-12,0.201681244,5.918090192,0.08655482
1984-12-13,0.002958978,4.370343096,0.08029494
1984-12-14,0.639878959,5.075319363,0.07264602
1984-12-15,0.004841964,4.482649647,0.07119926
1984-12-16,0.193409555,4.949697502,0.07214576
1984-12-17,0.145595162,5.466577095,0.06658461
1984-12-18,1.48466715,5.046334988,0.0579942
1984-12-19,0.467316751,5.674781513,0.05142356
1984-12-20,0.0,8.045326331,0.04637559
1984-12-21,0.0,7.059112364,0.04164997
1984-12-22,0.0,7.554673937,0.03671297
1984-12-23,0.0,7.011970444,0.03198445
1984-12-24,0.012104909,7.014189757,0.02826832
1984-12-25,0.0,8.589576425,0.02465994
1984-12-26,0.0,6.68930742,0.02230867
1984-12-27,0.042501682,3.674512488,0.02055843
1984-12-28,33.82071364,5.234902741,0.04924407
1984-12-29,1.606792223,6.323537492,0.14624829
1984-12-30,0.121116345,7.372629557,0.17200764
1984-12-31,1.194485548,6.467384031,0.11879178
1985-01-01,0.0,4.793880371,0.07897681
1985-01-02,0.208137192,7.526361888,0.05688192
1985-01-03,0.000403497,7.789509197,0.04472826
1985-01-04,0.0,7.395830705,0.03632051
1985-01-05,0.0,8.566442642,0.03094386
1985-01-06,0.0,6.620981936,0.02694043
1985-01-07,0.0,6.571486215,0.02379531
1985-01-08,0.0,9.111365354,0.02132823
1985-01-09,0.0,11.50611992,0.0188771
1985-01-10,0.0,6.597242867,0.01683234
1985-01-11,0.0,5.626765419,0.01469473
1985-01-12,0.002958978,6.961533325,0.01303635
1985-01-13,0.026227304,5.743981244,0.01134902
1985-01-14,0.034498992,6.266644473,0.01040053
1985-01-15,0.0,6.640080725,0.00939383
1985-01-16,0.0,5.179421767,0.00856355
1985-01-17,8.047074821,2.754875656,0.0083975
1985-01-18,4.417350402,4.946066001,0.00938324
1985-01-19,0.156960326,4.289240282,0.00924357
1985-01-20,14.08002706,5.062945495,0.01266993
1985-01-21,0.202891733,6.566980561,0.0171029
1985-01-22,0.188096843,6.399125849,0.02391911
1985-01-23,0.0,7.514189751,0.02810253
1985-01-24,0.0,5.229589828,0.02598084
1985-01-25,0.003362475,6.351109754,0.02129128
1985-01-26,0.603900484,6.883658484,0.01758814
1985-01-27,0.0,7.836651151,0.01441218
1985-01-28,0.0,7.155884449,0.01225859
1985-01-29,0.0,4.439744571,0.01082984
1985-01-30,0.0,6.467787619,0.00964154
1985-01-31,0.0,9.26065931,0.00847657
1985-02-01,0.0,7.192199143,0.00744072
1985-02-02,0.0,5.430867673,0.00673693
1985-02-03,0.005581708,5.36220584,0.00579602
1985-02-04,0.0,6.71701417,0.00530311
1985-02-05,0.0,7.132279887,0.00491041
1985-02-06,0.0,8.290921474,0.00420664
1985-02-07,0.0,9.547276635,0.00384291
1985-02-08,0.0,7.685339672,0.00340801
1985-02-09,1.11593816,7.043308668,0.00306803
1985-02-10,0.000537996,7.316140009,0.00301792
1985-02-11,0.034633491,5.311836023,0.00280177
1985-02-12,0.0,8.356086233,0.00255935
1985-02-13,0.0,8.524479069,0.00248546
1985-02-14,0.045191662,2.603564273,0.00207701
1985-02-15,2.024008136,6.822528736,0.00205065
1985-02-16,0.0,8.501681473,0.00186345
1985-02-17,0.0,8.21324807,0.00141805
1985-02-18,0.0,9.681170287,0.00136534
1985-02-19,0.000403497,5.768661827,0.00136004
1985-02-20,0.0,6.998184365,0.0011386
