Date,Pptn,PET,cum_effective_storage_mm,cum_designed_spill_cap_mm,cum_res_cat_area_km2,streamflow_mm
1980-02-27,0.0,3.1482804,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-02-28,0.0,3.3049643,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-02-29,0.0,3.2172594,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-01,0.1537676094482893,3.1841438,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-02,0.0,3.1991737,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-03,0.0,3.304142,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-04,0.0,3.3755534,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-05,0.0,3.332589,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-06,0.0,3.4263122,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-07,0.0,3.2573075,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-08,0.0,2.3936672,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-09,0.0,2.9672241,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-10,0.0,3.319777,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-11,1.1415946581202665,3.0439272,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-12,0.384402281107824,3.1712968,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-13,0.0174651216757784,3.3120725,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-14,0.0,3.504074,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-15,0.0,3.5146189,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-16,0.8109545791420555,3.3687856,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-17,0.0768714411338338,3.3722763,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-18,0.0,3.2907295,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-19,0.0,3.2782562,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-20,0.0,3.5656502,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-21,0.0,3.6648345,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-22,0.0,3.3736513,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-23,0.0,3.4568343,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-24,0.0,3.5415504,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-25,0.0,3.630989,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-26,0.0,3.3193536,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-27,0.0,3.5192804,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-28,0.0,3.8302615,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-29,0.0054570569466906,3.4712,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-30,0.0002228519652055,3.5348794,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-03-31,0.0,3.6417615,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-01,0.0,3.4457688,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-02,0.0285533058928964,3.5562856,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-03,4.30497641655468,3.4022558,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-04,0.0139564324300098,3.554864,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-05,0.0093192159149194,3.7507668,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-06,1.91665903876401,3.5559785,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-07,0.2668109346088927,3.7978585,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-08,0.0,3.7851067,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-09,0.0,3.5944672,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-10,0.0,3.8857272,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-11,0.0,3.9682493,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-12,0.0,3.9999418,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-13,0.0,3.9200432,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-14,0.0062760726729332,3.7189002,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-15,0.0,2.59203,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-16,0.0294659983331395,1.5990071,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-17,0.0,3.621747,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-18,0.0,3.7598548,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-19,0.0,3.678008,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-20,0.0,3.9269679,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-21,0.0,3.9197662,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-22,0.0,3.9244726,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-23,0.0,4.1504946,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-24,0.0,4.025302,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-25,0.0,3.9682417,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-26,0.0,3.9490588,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-27,0.0,3.9343498,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-28,0.0,3.8109772,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-29,0.0,3.896408,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-04-30,0.0,3.9591432,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-01,0.0,4.2450786,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-02,0.3198909443545775,4.1029816,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-03,0.2219250137860084,4.323429,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-04,0.0061775899843423,4.131856,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-05,0.0,4.1019382,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-06,0.0,3.951928,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-07,0.0,3.0824664,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-08,0.0,3.8707144,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-09,0.0,4.1195874,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-10,0.0,4.1060925,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-11,0.0,3.9745917,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-12,0.0,3.994148,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-13,0.0,4.2687993,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-14,0.1509493048625312,3.994626,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-15,2.4946744675993657,4.2011905,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-16,0.0626378758389608,4.238865,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-17,0.0,4.2446346,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-18,0.0,3.988205,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-19,0.0,3.6988783,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-20,0.0,3.868583,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-21,0.0,4.0114813,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-22,0.0,4.117069,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-23,0.0,4.1488686,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-24,0.0,3.9876778,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-25,0.0,3.8044226,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-26,0.0,3.5247726,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-27,0.0,3.829927,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-28,0.0097785783927923,4.093827,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-29,0.3201695960022022,4.22469,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-30,0.0,4.046369,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-05-31,0.7659795421302715,3.987813,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-01,0.2187599169093741,4.22266,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-02,4.169613782664562,3.9700186,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-03,6.2235250080388935,3.3634171,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-04,1.395353646327498,3.5478303,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-05,7.498991348046588,4.423012,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-06,8.202555325631073,3.871263,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-07,0.7053222830035505,4.0396976,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-08,0.3152543375246946,3.7922456,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-09,2.2239560295069167,3.477552,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-10,0.3599558338029215,3.8742807,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-11,1.248170476406169,3.9437294,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-12,9.188867850609864,3.534765,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-13,0.5980465419452463,3.360547,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-14,10.17270359837716,3.105387,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-15,3.7301534613370433,2.8138998,76.61107675,42.304030254000004,1407.0994742750001,0.0
1980-06-16,7.866688053289143,2.8398802,76.61107675,42.304030254000004,1407.0994742750001,0.0145223109734251
1980-06-17,6.160283730249912,2.4471521,76.61107675,42.304030254000004,1407.0994742750001,0.2461408639563576
1980-06-18,9.366205513760274,3.4747672,76.61107675,42.304030254000004,1407.0994742750001,0.2370336519899724
1980-06-19,42.53784151977423,2.1914911,76.61107675,42.304030254000004,1407.0994742750001,1.256056828769293
1980-06-20,5.980456759889228,1.4634973,76.61107675,42.304030254000004,1407.0994742750001,0.4676676415170795
1980-06-21,22.69301641226257,1.5249022,76.61107675,42.304030254000004,1407.0994742750001,0.2932768394040001
1980-06-22,0.4182955593598652,2.6418235,76.61107675,42.304030254000004,1407.0994742750001,0.3396743922597736
1980-06-23,10.05871256403599,2.5480306,76.61107675,42.304030254000004,1407.0994742750001,0.3127219676565523
1980-06-24,8.994957682725241,1.5476421,76.61107675,42.304030254000004,1407.0994742750001,0.2953690367476292
1980-06-25,10.12141254312041,3.2713785,76.61107675,42.304030254000004,1407.0994742750001,0.1974049728929988
1980-06-26,20.887038025802376,1.495399,76.61107675,42.304030254000004,1407.0994742750001,0.1291008831451096
1980-06-27,38.800248005231865,1.4728749,76.61107675,42.304030254000004,1407.0994742750001,0.2404796240853614
1980-06-28,27.37644471220157,1.5742596,76.61107675,42.304030254000004,1407.0994742750001,4.016526618039845
1980-06-29,11.689952970391904,2.7939103,76.61107675,42.304030254000004,1407.0994742750001,1.505766735253018
1980-06-30,6.468883041919838,1.9019145,76.61107675,42.304030254000004,1407.0994742750001,1.236611700516741
1980-07-01,14.587838547369588,2.1070468,76.61107675,42.304030254000004,1407.0994742750001,1.0545905316210142
1980-07-02,57.82601220325528,0.98654056,76.61107675,42.304030254000004,1407.0994742750001,1.3953725577685916
1980-07-03,18.551409298971336,1.8124878,76.61107675,42.304030254000004,1407.0994742750001,7.901121732999081
1980-07-04,2.2951984449349654,2.5293157,76.61107675,42.304030254000004,1407.0994742750001,2.777699649747496
1980-07-05,0.2038197945483081,3.2115362,76.61107675,42.304030254000004,1407.0994742750001,1.7635992902473028
1980-07-06,3.781371799454497,2.4132183,76.61107675,42.304030254000004,1407.0994742750001,0.9352122126021808
1980-07-07,15.026987450532785,1.9501019,76.61107675,42.304030254000004,1407.0994742750001,0.5524631691500448
1980-07-08,10.449976046428032,0.975181,76.61107675,42.304030254000004,1407.0994742750001,0.6116600469315489
1980-07-09,11.508097364246444,1.5193989,76.61107675,42.304030254000004,1407.0994742750001,0.8762614756846332
1980-07-10,8.44172322537524,2.0771754,76.61107675,42.304030254000004,1407.0994742750001,0.947642326231977
1980-07-11,19.575479483624637,2.1738608,76.61107675,42.304030254000004,1407.0994742750001,1.194152401484269
1980-07-12,38.163173286223255,3.2191286,76.61107675,42.304030254000004,1407.0994742750001,4.008403969529284
1980-07-13,4.249339913216677,2.1938732,76.61107675,42.304030254000004,1407.0994742750001,8.02419216497726
1980-07-14,5.948278606226031,1.7056146,76.61107675,42.304030254000004,1407.0994742750001,3.267027687292735
1980-07-15,13.523012575199465,0.8296665,76.61107675,42.304030254000004,1407.0994742750001,3.212630556358381
1980-07-16,20.226754744396512,1.4260458,76.61107675,42.304030254000004,1407.0994742750001,3.784538853760977
1980-07-17,5.272747545784544,3.4041488,76.61107675,42.304030254000004,1407.0994742750001,7.50643485764506
1980-07-18,0.4478324947239768,3.7457726,76.61107675,42.304030254000004,1407.0994742750001,3.150603058641378
1980-07-19,1.754593878393207,3.7076964,76.61107675,42.304030254000004,1407.0994742750001,1.5164738628351195
1980-07-20,0.6567282701082838,3.2748933,76.61107675,42.304030254000004,1407.0994742750001,0.8861071102428876
1980-07-21,0.7864877796632358,3.0323522,76.61107675,42.304030254000004,1407.0994742750001,0.6402123871504862
1980-07-22,6.472313441108217,2.2675555,76.61107675,42.304030254000004,1407.0994742750001,0.5325257591695799
1980-07-23,21.574647395898936,2.1551547,76.61107675,42.304030254000004,1407.0994742750001,1.1524315250436663
1980-07-24,9.94100927813641,1.3856175,76.61107675,42.304030254000004,1407.0994742750001,0.955272693014624
1980-07-25,17.7505618211204,2.3977702,76.61107675,42.304030254000004,1407.0994742750001,1.663296888185087
1980-07-26,9.84031956777893,1.5789524,76.61107675,42.304030254000004,1407.0994742750001,4.020464871863146
1980-07-27,9.485171352735174,0.946996,76.61107675,42.304030254000004,1407.0994742750001,4.282851032840623
1980-07-28,0.6256979047448745,2.7370522,76.61107675,42.304030254000004,1407.0994742750001,2.165916532383969
1980-07-29,7.642700651487436,2.2661765,76.61107675,42.304030254000004,1407.0994742750001,1.351682554416338
1980-07-30,21.709293432201875,1.7442952,76.61107675,42.304030254000004,1407.0994742750001,1.4194943624363143
1980-07-31,3.7569404593431934,1.8191537,76.61107675,42.304030254000004,1407.0994742750001,1.7300010623172597
1980-08-01,1.3956204544455657,1.5053777,76.61107675,42.304030254000004,1407.0994742750001,1.1716305124322623
1980-08-02,20.13584554262279,0.98282033,76.61107675,42.304030254000004,1407.0994742750001,1.0235767827625133
1980-08-03,12.46849979236512,1.0943332,76.61107675,42.304030254000004,1407.0994742750001,1.7229860476945034
1980-08-04,16.085110748260593,1.7035483,76.61107675,42.304030254000004,1407.0994742750001,4.81156160861888
1980-08-05,9.771785996559768,0.9180252,76.61107675,42.304030254000004,1407.0994742750001,5.671454716850414
1980-08-06,12.73006438585096,0.9732378,76.61107675,42.304030254000004,1407.0994742750001,3.601286980545469
1980-08-07,5.558424080537423,0.6935949,76.61107675,42.304030254000004,1407.0994742750001,13.450982863055057
1980-08-08,1.2275983634272538,2.9083579,76.61107675,42.304030254000004,1407.0994742750001,4.30266537238911
1980-08-09,1.8093000784648063,2.9746702,76.61107675,42.304030254000004,1407.0994742750001,2.9970111595326108
1980-08-10,10.134730581345185,2.156904,76.61107675,42.304030254000004,1407.0994742750001,1.8706705660683185
1980-08-11,9.095574477875928,3.6231527,76.61107675,42.304030254000004,1407.0994742750001,2.65376772474547
1980-08-12,0.1741849802073697,3.3896263,76.61107675,42.304030254000004,1407.0994742750001,5.467280870198616
1980-08-13,4.699209239392852,2.9171586,76.61107675,42.304030254000004,1407.0994742750001,1.9198987388595896
1980-08-14,10.913139518456196,3.2357447,76.61107675,42.304030254000004,1407.0994742750001,1.3591898507670068
1980-08-15,9.058129382869204,3.140135,76.61107675,42.304030254000004,1407.0994742750001,1.6245297021119605
1980-08-16,11.259274526992234,2.2613769,76.61107675,42.304030254000004,1407.0994742750001,2.327754150435274
1980-08-17,1.1482681867051785,2.1830556,76.61107675,42.304030254000004,1407.0994742750001,1.4768451837381458
1980-08-18,4.963869437731285,2.2854846,76.61107675,42.304030254000004,1407.0994742750001,0.9706564970118964
1980-08-19,9.64687153254734,2.5508888,76.61107675,42.304030254000004,1407.0994742750001,1.417156024228729
1980-08-20,9.5197590438619,3.0108302,76.61107675,42.304030254000004,1407.0994742750001,1.2259045729346392
1980-08-21,11.863090779050742,2.8078723,76.61107675,42.304030254000004,1407.0994742750001,0.9018601255360944
1980-08-22,24.74628142762459,1.6461651,76.61107675,42.304030254000004,1407.0994742750001,4.814392228554377
1980-08-23,12.1756973633468,0.8687529,76.61107675,42.304030254000004,1407.0994742750001,4.308449682692084
1980-08-24,0.6031300820207742,1.6500828,76.61107675,42.304030254000004,1407.0994742750001,3.569042527367186
1980-08-25,1.0688763632459977,2.6613905,76.61107675,42.304030254000004,1407.0994742750001,2.069552384145055
1980-08-26,1.6413133327948848,1.2233167,76.61107675,42.304030254000004,1407.0994742750001,1.4345089551376524
1980-08-27,1.8331302727731225,1.9070199,76.61107675,42.304030254000004,1407.0994742750001,1.0598825601960762
1980-08-28,1.3671650336421732,0.8978592,76.61107675,42.304030254000004,1407.0994742750001,0.8792151660521095
1980-08-29,8.417670343198404,1.4903271,76.61107675,42.304030254000004,1407.0994742750001,0.8596469673675791
1980-08-30,1.2982394991145343,3.1846962,76.61107675,42.304030254000004,1407.0994742750001,1.0128696551804115
1980-08-31,0.0062737417098473,3.8182647,76.61107675,42.304030254000004,1407.0994742750001,0.7384225918690729
1980-09-01,0.2903292894174715,2.3553581,76.61107675,42.304030254000004,1407.0994742750001,0.5716621565386407
1980-09-02,10.732746237285586,2.3386478,76.61107675,42.304030254000004,1407.0994742750001,0.7864200603405627
1980-09-03,8.193703390325645,1.542606,76.61107675,42.304030254000004,1407.0994742750001,0.8474629946017394
1980-09-04,12.290586006975754,0.88278097,76.61107675,42.304030254000004,1407.0994742750001,2.5410352090534585
1980-09-05,10.682868380391277,0.7149594,76.61107675,42.304030254000004,1407.0994742750001,2.8583107826932035
1980-09-06,2.5014152785663857,2.0375624,76.61107675,42.304030254000004,1407.0994742750001,1.7159710330717477
1980-09-07,1.5738334425786036,2.0922248,76.61107675,42.304030254000004,1407.0994742750001,1.4153099677490564
1980-09-08,25.330236098258617,2.877714,76.61107675,42.304030254000004,1407.0994742750001,1.1711382307043496
1980-09-09,60.13333273814749,0.99567723,76.61107675,42.304030254000004,1407.0994742750001,11.099353048816011
1980-09-10,5.62983253748039,1.6853617,76.61107675,42.304030254000004,1407.0994742750001,15.14135524627534
1980-09-11,37.3244958898324,2.3838346,76.61107675,42.304030254000004,1407.0994742750001,8.540595697557698
1980-09-12,61.24888388498911,2.3600152,76.61107675,42.304030254000004,1407.0994742750001,12.42137562912561
1980-09-13,51.8341909092375,1.9929795,76.61107675,42.304030254000004,1407.0994742750001,25.92564798922722
1980-09-14,24.630175715164416,2.112444,76.61107675,42.304030254000004,1407.0994742750001,23.665336435515982
1980-09-15,8.187295571965139,2.1063235,76.61107675,42.304030254000004,1407.0994742750001,9.420180074905742
1980-09-16,4.139555117918079,3.6746926,76.61107675,42.304030254000004,1407.0994742750001,6.775027280398745
1980-09-17,1.7061059480700809,2.0533164,76.61107675,42.304030254000004,1407.0994742750001,3.8933331156296873
1980-09-18,47.5344811594838,0.7231174,76.61107675,42.304030254000004,1407.0994742750001,3.2605049543978915
1980-09-19,53.27307103313984,1.6214598,76.61107675,42.304030254000004,1407.0994742750001,10.918193372944136
1980-09-20,0.274237411986711,3.4958315,76.61107675,42.304030254000004,1407.0994742750001,11.698706052549744
1980-09-21,0.0,3.423191,76.61107675,42.304030254000004,1407.0994742750001,5.80892438937004
1980-09-22,0.6657732639681276,3.765097,76.61107675,42.304030254000004,1407.0994742750001,3.111712802136273
1980-09-23,0.3640463501610753,3.7696776,76.61107675,42.304030254000004,1407.0994742750001,2.3580294767019065
1980-09-24,0.7534998897523,3.5613604,76.61107675,42.304030254000004,1407.0994742750001,1.8559021142309369
1980-09-25,0.0564515389811834,3.5258765,76.61107675,42.304030254000004,1407.0994742750001,1.445954505311623
1980-09-26,0.0039000908543964,3.779661,76.61107675,42.304030254000004,1407.0994742750001,1.1524315250436663
1980-09-27,0.0,3.8650641,76.61107675,42.304030254000004,1407.0994742750001,1.079819970176541
1980-09-28,0.0,3.7163718,76.61107675,42.304030254000004,1407.0994742750001,0.814110907535653
1980-09-29,0.4054709883327501,3.53571,76.61107675,42.304030254000004,1407.0994742750001,0.799834737426184
1980-09-30,0.0,3.4156623,76.61107675,42.304030254000004,1407.0994742750001,0.6379971193748791
1980-10-01,0.0048597455858436,3.5139816,76.61107675,42.304030254000004,1407.0994742750001,0.5509863239663066
1980-10-02,0.0,3.701288,76.61107675,42.304030254000004,1407.0994742750001,0.4676676415170795
1980-10-03,0.0,3.3742187,76.61107675,42.304030254000004,1407.0994742750001,0.423239215572957
1980-10-04,0.0,3.4968581,76.61107675,42.304030254000004,1407.0994742750001,0.4291465963079095
1980-10-05,0.0,3.218582,76.61107675,42.304030254000004,1407.0994742750001,0.418439468725808
1980-10-06,0.0,3.5302904,76.61107675,42.304030254000004,1407.0994742750001,0.388164142459176
1980-10-07,0.0,3.4255822,76.61107675,42.304030254000004,1407.0994742750001,0.3903794102347832
1980-10-08,0.5828655689995127,3.1899588,76.61107675,42.304030254000004,1407.0994742750001,0.3673652394548638
1980-10-09,0.0,3.4274175,76.61107675,42.304030254000004,1407.0994742750001,0.3580118866245222
1980-10-10,0.0,3.2859728,76.61107675,42.304030254000004,1407.0994742750001,0.3209676865990903
1980-10-11,0.0,3.3475707,76.61107675,42.304030254000004,1407.0994742750001,0.3498892381139624
